    Step   Residual-2-norm     Threshold      Energy
        1     9.17221e-01     1.00000e-07          -3.27297e-02
        2     9.33957e-01     1.00000e-07          -2.85462e-01
        3     3.84698e-01     1.00000e-07          -8.63807e-01
        4     1.15531e-01     1.20969e-07          -1.20969e+00
        5     2.52282e-01     1.25915e-07          -1.25915e+00
        6     1.07434e-01     1.29883e-07          -1.29883e+00
        7     1.18143e-01     1.31662e-07          -1.31662e+00
        8     1.84754e-01     1.37507e-07          -1.37507e+00
        9     7.34115e-02     1.43064e-07          -1.43064e+00
       10     4.51070e-02     1.43755e-07          -1.43755e+00
       11     1.46879e-02     1.44162e-07          -1.44162e+00
       12     9.60495e-03     1.44322e-07          -1.44322e+00
       13     8.34975e-03     1.44330e-07          -1.44330e+00
       14     3.72211e-03     1.44343e-07          -1.44343e+00
       15     3.09304e-03     1.44351e-07          -1.44351e+00
       16     1.84267e-03     1.44351e-07          -1.44351e+00
       17     5.68037e-04     1.44352e-07          -1.44352e+00
       18     2.34370e-04     1.44352e-07          -1.44352e+00
       19     2.12150e-04     1.44352e-07          -1.44352e+00
       20     1.16906e-04     1.44352e-07          -1.44352e+00
       21     7.30095e-05     1.44352e-07          -1.44352e+00
       22     9.51307e-05     1.44352e-07          -1.44352e+00
       23     1.55494e-05     1.44352e-07          -1.44352e+00
       24     5.27977e-06     1.44352e-07          -1.44352e+00
       25     8.74818e-06     1.44352e-07          -1.44352e+00
       26     2.61509e-06     1.44352e-07          -1.44352e+00
       27     2.24891e-06     1.44352e-07          -1.44352e+00
       28     2.32671e-06     1.44352e-07          -1.44352e+00
       29     3.67164e-07     1.44352e-07          -1.44352e+00
       30     1.94949e-07     1.44352e-07          -1.44352e+00
       31     1.61484e-07     1.44352e-07          -1.44352e+00
       32     7.32650e-08     1.44352e-07          -1.44352e+00
