    Step   Residual-2-norm     Threshold      Energy
        1     1.32629e+00     1.00000e-07           3.38030e-01
        2     1.67688e+00     1.00000e-07          -3.93621e-01
        3     7.15921e-01     1.51947e-07          -1.51947e+00
        4     3.10357e-01     1.99966e-07          -1.99966e+00
        5     2.53998e-01     2.13110e-07          -2.13110e+00
        6     1.94865e-01     2.18815e-07          -2.18815e+00
        7     4.42167e-01     2.22246e-07          -2.22246e+00
        8     3.82420e-01     2.39697e-07          -2.39697e+00
        9     1.89386e-01     2.56540e-07          -2.56540e+00
       10     7.72308e-02     2.58866e-07          -2.58866e+00
       11     2.65979e-02     2.59685e-07          -2.59685e+00
       12     2.45724e-02     2.59852e-07          -2.59852e+00
       13     1.83368e-02     2.59885e-07          -2.59885e+00
       14     4.97790e-03     2.59914e-07          -2.59914e+00
       15     2.77062e-03     2.59924e-07          -2.59924e+00
       16     1.20332e-03     2.59925e-07          -2.59925e+00
       17     4.92928e-04     2.59925e-07          -2.59925e+00
       18     4.85624e-04     2.59925e-07          -2.59925e+00
       19     4.07955e-04     2.59925e-07          -2.59925e+00
       20     6.56646e-05     2.59925e-07          -2.59925e+00
       21     4.94957e-05     2.59925e-07          -2.59925e+00
       22     1.80821e-05     2.59925e-07          -2.59925e+00
       23     8.15504e-06     2.59925e-07          -2.59925e+00
       24     1.15235e-05     2.59925e-07          -2.59925e+00
       25     3.31480e-06     2.59925e-07          -2.59925e+00
       26     1.12085e-06     2.59925e-07          -2.59925e+00
       27     7.11213e-07     2.59925e-07          -2.59925e+00
       28     3.30831e-07     2.59925e-07          -2.59925e+00
       29     1.73334e-07     2.59925e-07          -2.59925e+00
