    Step   Residual-2-norm     Threshold      Energy
        1     1.16366e+00     1.00000e-07           2.18504e-01
        2     1.49170e+00     1.00000e-07          -3.47357e-01
        3     6.13173e-01     1.29178e-07          -1.29178e+00
        4     2.60306e-01     1.73806e-07          -1.73806e+00
        5     2.14183e-01     1.84441e-07          -1.84441e+00
        6     1.22848e-01     1.89046e-07          -1.89046e+00
        7     1.46711e-01     1.90306e-07          -1.90306e+00
        8     3.18165e-01     2.02959e-07          -2.02959e+00
        9     1.72563e-01     2.16535e-07          -2.16535e+00
       10     6.68710e-02     2.18487e-07          -2.18487e+00
       11     1.93580e-02     2.19161e-07          -2.19161e+00
       12     6.29222e-03     2.19331e-07          -2.19331e+00
       13     6.75068e-03     2.19340e-07          -2.19340e+00
       14     5.76893e-03     2.19343e-07          -2.19343e+00
       15     1.56603e-03     2.19345e-07          -2.19345e+00
       16     7.59426e-04     2.19346e-07          -2.19346e+00
       17     4.16060e-04     2.19346e-07          -2.19346e+00
       18     9.96635e-05     2.19346e-07          -2.19346e+00
       19     2.41653e-05     2.19346e-07          -2.19346e+00
       20     2.25525e-05     2.19346e-07          -2.19346e+00
       21     1.38987e-05     2.19346e-07          -2.19346e+00
       22     6.49978e-06     2.19346e-07          -2.19346e+00
       23     1.02943e-06     2.19346e-07          -2.19346e+00
       24     3.44332e-07     2.19346e-07          -2.19346e+00
       25     1.57571e-07     2.19346e-07          -2.19346e+00
