    Step   Residual-2-norm     Threshold      Energy
        1     8.69906e-01     1.00000e-07          -1.77117e-01
        2     6.64485e-01     1.00000e-07          -3.55037e-01
        3     2.56089e-01     1.00000e-07          -7.85004e-01
        4     2.55517e-02     1.03831e-07          -1.03831e+00
        5     1.04288e-01     1.05550e-07          -1.05550e+00
        6     3.78922e-02     1.07297e-07          -1.07297e+00
        7     3.58042e-02     1.07567e-07          -1.07567e+00
        8     2.07392e-02     1.08425e-07          -1.08425e+00
        9     1.33138e-02     1.09177e-07          -1.09177e+00
       10     5.04716e-03     1.09191e-07          -1.09191e+00
       11     3.40468e-03     1.09210e-07          -1.09210e+00
       12     2.25990e-03     1.09225e-07          -1.09225e+00
       13     1.21367e-03     1.09226e-07          -1.09226e+00
       14     1.10653e-03     1.09226e-07          -1.09226e+00
       15     2.36678e-04     1.09227e-07          -1.09227e+00
       16     2.66044e-04     1.09227e-07          -1.09227e+00
       17     1.73876e-04     1.09227e-07          -1.09227e+00
       18     4.84527e-05     1.09227e-07          -1.09227e+00
       19     1.36279e-04     1.09227e-07          -1.09227e+00
       20     3.73839e-05     1.09227e-07          -1.09227e+00
       21     4.71780e-06     1.09227e-07          -1.09227e+00
       22     1.63191e-05     1.09227e-07          -1.09227e+00
       23     7.83290e-06     1.09227e-07          -1.09227e+00
       24     1.49444e-06     1.09227e-07          -1.09227e+00
       25     3.35454e-06     1.09227e-07          -1.09227e+00
       26     2.97551e-06     1.09227e-07          -1.09227e+00
       27     1.38418e-07     1.09227e-07          -1.09227e+00
       28     2.29538e-07     1.09227e-07          -1.09227e+00
       29     3.63985e-07     1.09227e-07          -1.09227e+00
       30     3.57999e-08     1.09227e-07          -1.09227e+00
