    Step   Residual-2-norm     Threshold      Energy
        1     8.84874e-01     1.00000e-07          -2.31194e-01
        2     6.31591e-01     1.00000e-07          -4.06777e-01
        3     2.21646e-01     1.00000e-07          -8.02079e-01
        4     2.82553e-02     1.02259e-07          -1.02259e+00
        5     3.42060e-02     1.03345e-07          -1.03345e+00
        6     7.28980e-03     1.04367e-07          -1.04367e+00
        7     1.25316e-02     1.04391e-07          -1.04391e+00
        8     2.10431e-03     1.04488e-07          -1.04488e+00
        9     1.88385e-03     1.04574e-07          -1.04574e+00
       10     1.30242e-03     1.04575e-07          -1.04575e+00
       11     1.69440e-03     1.04577e-07          -1.04577e+00
       12     1.61554e-03     1.04580e-07          -1.04580e+00
       13     1.28175e-02     1.04583e-07          -1.04583e+00
       14     5.56837e-04     1.04597e-07          -1.04597e+00
       15     3.91920e-04     1.04609e-07          -1.04609e+00
       16     1.27830e-03     1.04609e-07          -1.04609e+00
       17     2.09992e-04     1.04609e-07          -1.04609e+00
       18     1.32431e-04     1.04609e-07          -1.04609e+00
       19     5.57573e-04     1.04609e-07          -1.04609e+00
       20     1.20511e-05     1.04609e-07          -1.04609e+00
       21     1.24432e-05     1.04609e-07          -1.04609e+00
       22     7.52854e-05     1.04609e-07          -1.04609e+00
       23     1.54960e-05     1.04609e-07          -1.04609e+00
       24     3.54146e-05     1.04609e-07          -1.04609e+00
       25     9.34175e-05     1.04609e-07          -1.04609e+00
       26     8.09993e-06     1.04609e-07          -1.04609e+00
       27     2.38891e-06     1.04609e-07          -1.04609e+00
       28     1.00300e-05     1.04609e-07          -1.04609e+00
       29     1.08072e-06     1.04609e-07          -1.04609e+00
       30     1.36811e-06     1.04609e-07          -1.04609e+00
       31     1.13900e-06     1.04609e-07          -1.04609e+00
       32     1.50314e-07     1.04609e-07          -1.04609e+00
       33     8.09444e-08     1.04609e-07          -1.04609e+00
