    Step   Residual-2-norm     Threshold      Energy
        1     2.28296e+00     1.00000e-07           3.16757e-01
        2     2.16674e+00     1.00000e-07          -9.15856e-01
        3     1.21939e+00     2.71808e-07          -2.71808e+00
        4     4.12075e-01     3.40298e-07          -3.40298e+00
        5     3.20669e-01     3.55896e-07          -3.55896e+00
        6     3.92760e-01     3.64264e-07          -3.64264e+00
        7     1.24668e-01     3.70141e-07          -3.70141e+00
        8     2.51016e-02     3.71872e-07          -3.71872e+00
        9     3.48059e-03     3.72029e-07          -3.72029e+00
       10     3.35702e-03     3.72034e-07          -3.72034e+00
       11     2.90784e-03     3.72035e-07          -3.72035e+00
       12     1.54610e-03     3.72035e-07          -3.72035e+00
       13     1.45982e-03     3.72036e-07          -3.72036e+00
       14     2.86451e-03     3.72036e-07          -3.72036e+00
       15     1.59198e-02     3.72038e-07          -3.72038e+00
       16     2.35191e-02     3.72101e-07          -3.72101e+00
       17     1.12622e-02     3.72170e-07          -3.72170e+00
       18     6.35637e-03     3.72179e-07          -3.72179e+00
       19     5.44641e-03     3.72181e-07          -3.72181e+00
       20     3.81950e-03     3.72183e-07          -3.72183e+00
       21     5.49520e-04     3.72184e-07          -3.72184e+00
       22     1.99352e-04     3.72184e-07          -3.72184e+00
       23     1.84739e-05     3.72184e-07          -3.72184e+00
       24     3.72753e-05     3.72184e-07          -3.72184e+00
       25     8.36620e-05     3.72184e-07          -3.72184e+00
       26     3.49981e-04     3.72184e-07          -3.72184e+00
       27     1.64907e-04     3.72184e-07          -3.72184e+00
       28     1.75868e-04     3.72184e-07          -3.72184e+00
       29     1.98558e-04     3.72184e-07          -3.72184e+00
       30     3.70136e-05     3.72184e-07          -3.72184e+00
       31     6.98534e-06     3.72184e-07          -3.72184e+00
       32     2.86206e-06     3.72184e-07          -3.72184e+00
       33     4.69428e-07     3.72184e-07          -3.72184e+00
       34     1.06878e-07     3.72184e-07          -3.72184e+00
