    0    0    0    0 0.9939525029 0.0000000000
    0    0    0    1 0.0000000020 -0.0000000037
    0    1    0    0 0.0000000020 0.0000000037
    0    1    0    1 0.0060474971 0.0000000000
    1    0    1    0 0.5000000398 0.0000000000
    1    0    1    1 -0.0000000267 0.0000471873
    1    1    1    0 -0.0000000267 -0.0000471873
    1    1    1    1 0.4999999602 0.0000000000
    2    0    2    0 0.5000000398 0.0000000000
    2    0    2    1 -0.0000000267 -0.0000471873
    2    1    2    0 -0.0000000267 0.0000471873
    2    1    2    1 0.4999999602 0.0000000000
    3    0    3    0 0.0060474971 0.0000000000
    3    0    3    1 0.0000000018 -0.0000000011
    3    1    3    0 0.0000000018 0.0000000011
    3    1    3    1 0.9939525029 0.0000000000
