    Step   Residual-2-norm     Threshold      Energy
        1     1.20047e+00     1.00000e-07           2.42421e-01
        2     1.47691e+00     1.00000e-07          -3.37864e-01
        3     6.35155e-01     1.28119e-07          -1.28119e+00
        4     2.64554e-01     1.72422e-07          -1.72422e+00
        5     2.98229e-01     1.84879e-07          -1.84879e+00
        6     2.23693e-01     1.91029e-07          -1.91029e+00
        7     4.01452e-01     1.95534e-07          -1.95534e+00
        8     3.92535e-01     2.12133e-07          -2.12133e+00
        9     2.00105e-01     2.27844e-07          -2.27844e+00
       10     9.57218e-02     2.30660e-07          -2.30660e+00
       11     3.38644e-02     2.31801e-07          -2.31801e+00
       12     3.37117e-02     2.32076e-07          -2.32076e+00
       13     2.34500e-02     2.32137e-07          -2.32137e+00
       14     8.10586e-03     2.32184e-07          -2.32184e+00
       15     5.44171e-03     2.32200e-07          -2.32200e+00
       16     2.62589e-03     2.32203e-07          -2.32203e+00
       17     8.42711e-04     2.32203e-07          -2.32203e+00
       18     9.06048e-04     2.32203e-07          -2.32203e+00
       19     6.25664e-04     2.32203e-07          -2.32203e+00
       20     2.62101e-04     2.32203e-07          -2.32203e+00
       21     1.34409e-04     2.32203e-07          -2.32203e+00
       22     7.73412e-05     2.32203e-07          -2.32203e+00
       23     2.55878e-05     2.32203e-07          -2.32203e+00
       24     2.10232e-05     2.32203e-07          -2.32203e+00
       25     1.47637e-05     2.32203e-07          -2.32203e+00
       26     8.44227e-06     2.32203e-07          -2.32203e+00
       27     3.81256e-06     2.32203e-07          -2.32203e+00
       28     1.08669e-06     2.32203e-07          -2.32203e+00
       29     7.40860e-07     2.32203e-07          -2.32203e+00
       30     4.55234e-07     2.32203e-07          -2.32203e+00
       31     3.20805e-07     2.32203e-07          -2.32203e+00
       32     2.38194e-07     2.32203e-07          -2.32203e+00
       33     5.55765e-08     2.32203e-07          -2.32203e+00
