    Step   Residual-2-norm     Threshold      Energy
        1     9.42965e-01     1.00000e-07           4.56122e-03
        2     1.02328e+00     1.00000e-07          -2.81890e-01
        3     4.20657e-01     1.00000e-07          -9.07137e-01
        4     1.42197e-01     1.27400e-07          -1.27400e+00
        5     2.48816e-01     1.33299e-07          -1.33299e+00
        6     1.08496e-01     1.37401e-07          -1.37401e+00
        7     1.17902e-01     1.39070e-07          -1.39070e+00
        8     1.98089e-01     1.46342e-07          -1.46342e+00
        9     8.67116e-02     1.53457e-07          -1.53457e+00
       10     4.65602e-02     1.54238e-07          -1.54238e+00
       11     1.21393e-02     1.54666e-07          -1.54666e+00
       12     8.96451e-03     1.54817e-07          -1.54817e+00
       13     6.33360e-03     1.54823e-07          -1.54823e+00
       14     3.35565e-03     1.54830e-07          -1.54830e+00
       15     1.47566e-03     1.54835e-07          -1.54835e+00
       16     1.20745e-03     1.54835e-07          -1.54835e+00
       17     1.98899e-04     1.54836e-07          -1.54836e+00
       18     9.08560e-05     1.54836e-07          -1.54836e+00
       19     1.29420e-04     1.54836e-07          -1.54836e+00
       20     8.31158e-05     1.54836e-07          -1.54836e+00
       21     2.36112e-05     1.54836e-07          -1.54836e+00
       22     2.29838e-05     1.54836e-07          -1.54836e+00
       23     1.09724e-05     1.54836e-07          -1.54836e+00
       24     1.24160e-06     1.54836e-07          -1.54836e+00
       25     1.48566e-06     1.54836e-07          -1.54836e+00
       26     1.50502e-06     1.54836e-07          -1.54836e+00
       27     4.48913e-07     1.54836e-07          -1.54836e+00
       28     2.30697e-07     1.54836e-07          -1.54836e+00
       29     1.08792e-07     1.54836e-07          -1.54836e+00
