    Step   Residual-2-norm     Threshold      Energy
        1     1.03944e+00     1.00000e-07           1.09747e-01
        2     1.24209e+00     1.00000e-07          -2.92374e-01
        3     5.14250e-01     1.04501e-07          -1.04501e+00
        4     1.94763e-01     1.44803e-07          -1.44803e+00
        5     2.85969e-01     1.53617e-07          -1.53617e+00
        6     1.64052e-01     1.58658e-07          -1.58658e+00
        7     2.04198e-01     1.61460e-07          -1.61460e+00
        8     3.22193e-01     1.73365e-07          -1.73365e+00
        9     1.61210e-01     1.85328e-07          -1.85328e+00
       10     8.13653e-02     1.87400e-07          -1.87400e+00
       11     2.37514e-02     1.88369e-07          -1.88369e+00
       12     1.87524e-02     1.88665e-07          -1.88665e+00
       13     1.55597e-02     1.88687e-07          -1.88687e+00
       14     5.70389e-03     1.88709e-07          -1.88709e+00
       15     3.17545e-03     1.88723e-07          -1.88723e+00
       16     2.52082e-03     1.88724e-07          -1.88724e+00
       17     4.35691e-04     1.88725e-07          -1.88725e+00
       18     2.97711e-04     1.88725e-07          -1.88725e+00
       19     3.49864e-04     1.88725e-07          -1.88725e+00
       20     1.43363e-04     1.88725e-07          -1.88725e+00
       21     8.02309e-05     1.88725e-07          -1.88725e+00
       22     4.34554e-05     1.88725e-07          -1.88725e+00
       23     1.85356e-05     1.88725e-07          -1.88725e+00
       24     5.38106e-06     1.88725e-07          -1.88725e+00
       25     4.44579e-06     1.88725e-07          -1.88725e+00
       26     3.38445e-06     1.88725e-07          -1.88725e+00
       27     2.06753e-06     1.88725e-07          -1.88725e+00
       28     3.96622e-07     1.88725e-07          -1.88725e+00
       29     1.99762e-07     1.88725e-07          -1.88725e+00
       30     1.32409e-07     1.88725e-07          -1.88725e+00
