    Step   Residual-2-norm     Threshold      Energy
        1     1.26663e+00     1.00000e-07           2.89992e-01
        2     1.54883e+00     1.00000e-07          -3.54866e-01
        3     6.79943e-01     1.36876e-07          -1.36876e+00
        4     2.88595e-01     1.82696e-07          -1.82696e+00
        5     3.19231e-01     1.96502e-07          -1.96502e+00
        6     2.71126e-01     2.03435e-07          -2.03435e+00
        7     5.37610e-01     2.10116e-07          -2.10116e+00
        8     4.09531e-01     2.28301e-07          -2.28301e+00
        9     2.03813e-01     2.43929e-07          -2.43929e+00
       10     9.61074e-02     2.46901e-07          -2.46901e+00
       11     4.31720e-02     2.48015e-07          -2.48015e+00
       12     4.24939e-02     2.48278e-07          -2.48278e+00
       13     2.26362e-02     2.48376e-07          -2.48376e+00
       14     1.06393e-02     2.48445e-07          -2.48445e+00
       15     6.66062e-03     2.48460e-07          -2.48460e+00
       16     2.59104e-03     2.48462e-07          -2.48462e+00
       17     1.45994e-03     2.48463e-07          -2.48463e+00
       18     1.56368e-03     2.48464e-07          -2.48464e+00
       19     7.08288e-04     2.48464e-07          -2.48464e+00
       20     3.73040e-04     2.48464e-07          -2.48464e+00
       21     2.22515e-04     2.48464e-07          -2.48464e+00
       22     8.76640e-05     2.48464e-07          -2.48464e+00
       23     5.02355e-05     2.48464e-07          -2.48464e+00
       24     4.73101e-05     2.48464e-07          -2.48464e+00
       25     2.76321e-05     2.48464e-07          -2.48464e+00
       26     1.33750e-05     2.48464e-07          -2.48464e+00
       27     5.67222e-06     2.48464e-07          -2.48464e+00
       28     2.33379e-06     2.48464e-07          -2.48464e+00
       29     1.90836e-06     2.48464e-07          -2.48464e+00
       30     1.23589e-06     2.48464e-07          -2.48464e+00
       31     9.27030e-07     2.48464e-07          -2.48464e+00
       32     2.75545e-07     2.48464e-07          -2.48464e+00
       33     1.22526e-07     2.48464e-07          -2.48464e+00
