    Step   Residual-2-norm     Threshold      Energy
        1     2.35338e+00     1.00000e-07           3.37051e-01
        2     2.22992e+00     1.00000e-07          -9.38940e-01
        3     1.23516e+00     2.80763e-07          -2.80763e+00
        4     4.14465e-01     3.51180e-07          -3.51180e+00
        5     3.29557e-01     3.66395e-07          -3.66395e+00
        6     3.90853e-01     3.75040e-07          -3.75040e+00
        7     1.22467e-01     3.81102e-07          -3.81102e+00
        8     2.40235e-02     3.82728e-07          -3.82728e+00
        9     3.37789e-03     3.82874e-07          -3.82874e+00
       10     3.15582e-03     3.82879e-07          -3.82879e+00
       11     2.98483e-03     3.82880e-07          -3.82880e+00
       12     1.48245e-03     3.82880e-07          -3.82880e+00
       13     1.49390e-03     3.82880e-07          -3.82880e+00
       14     3.08188e-03     3.82880e-07          -3.82880e+00
       15     2.05414e-02     3.82883e-07          -3.82883e+00
       16     2.60423e-02     3.82946e-07          -3.82946e+00
       17     1.04202e-02     3.83015e-07          -3.83015e+00
       18     6.25034e-03     3.83025e-07          -3.83025e+00
       19     4.92735e-03     3.83027e-07          -3.83027e+00
       20     3.08649e-03     3.83028e-07          -3.83028e+00
       21     6.00774e-04     3.83029e-07          -3.83029e+00
       22     2.00212e-04     3.83029e-07          -3.83029e+00
       23     2.41042e-05     3.83029e-07          -3.83029e+00
       24     5.60298e-05     3.83029e-07          -3.83029e+00
       25     1.36048e-04     3.83029e-07          -3.83029e+00
       26     4.95117e-04     3.83029e-07          -3.83029e+00
       27     2.89574e-04     3.83029e-07          -3.83029e+00
       28     4.52383e-05     3.83029e-07          -3.83029e+00
       29     2.74939e-05     3.83029e-07          -3.83029e+00
       30     2.24000e-05     3.83029e-07          -3.83029e+00
       31     8.21589e-06     3.83029e-07          -3.83029e+00
       32     3.90088e-06     3.83029e-07          -3.83029e+00
       33     3.54676e-07     3.83029e-07          -3.83029e+00
