    Step   Residual-2-norm     Threshold      Energy
        1     1.30072e+00     1.00000e-07           3.12943e-01
        2     1.57910e+00     1.00000e-07          -3.61620e-01
        3     7.02269e-01     1.40757e-07          -1.40757e+00
        4     3.00649e-01     1.87320e-07          -1.87320e+00
        5     3.39333e-01     2.01933e-07          -2.01933e+00
        6     3.10485e-01     2.09526e-07          -2.09526e+00
        7     6.02942e-01     2.18105e-07          -2.18105e+00
        8     4.13508e-01     2.37176e-07          -2.37176e+00
        9     2.00931e-01     2.52205e-07          -2.52205e+00
       10     9.59745e-02     2.55189e-07          -2.55189e+00
       11     4.81962e-02     2.56250e-07          -2.56250e+00
       12     4.66267e-02     2.56511e-07          -2.56511e+00
       13     2.18598e-02     2.56627e-07          -2.56627e+00
       14     1.22595e-02     2.56703e-07          -2.56703e+00
       15     6.44560e-03     2.56717e-07          -2.56717e+00
       16     2.49079e-03     2.56720e-07          -2.56720e+00
       17     1.98797e-03     2.56721e-07          -2.56721e+00
       18     1.63483e-03     2.56721e-07          -2.56721e+00
       19     7.54282e-04     2.56722e-07          -2.56722e+00
       20     4.43578e-04     2.56722e-07          -2.56722e+00
       21     2.30743e-04     2.56722e-07          -2.56722e+00
       22     8.98316e-05     2.56722e-07          -2.56722e+00
       23     7.14756e-05     2.56722e-07          -2.56722e+00
       24     5.86218e-05     2.56722e-07          -2.56722e+00
       25     2.96643e-05     2.56722e-07          -2.56722e+00
       26     1.50283e-05     2.56722e-07          -2.56722e+00
       27     7.42178e-06     2.56722e-07          -2.56722e+00
       28     3.01992e-06     2.56722e-07          -2.56722e+00
       29     2.45696e-06     2.56722e-07          -2.56722e+00
       30     1.84124e-06     2.56722e-07          -2.56722e+00
       31     8.65709e-07     2.56722e-07          -2.56722e+00
       32     3.11359e-07     2.56722e-07          -2.56722e+00
       33     1.78964e-07     2.56722e-07          -2.56722e+00
