    0    0    0    0 0.9737517223 0.0000000000
    0    0    0    1 -0.0000000047 0.0000000104
    0    1    0    0 -0.0000000047 -0.0000000104
    0    1    0    1 0.0262482777 0.0000000000
    1    0    1    0 0.0587903887 0.0000000000
    1    0    1    1 0.0000000600 0.0000000070
    1    1    1    0 0.0000000600 -0.0000000070
    1    1    1    1 0.9412096113 0.0000000000
    2    0    2    0 0.0587903879 0.0000000000
    2    0    2    1 -0.0000000944 0.0000001184
    2    1    2    0 -0.0000000944 -0.0000001184
    2    1    2    1 0.9412096121 0.0000000000
    3    0    3    0 0.0587903907 0.0000000000
    3    0    3    1 0.0000000088 -0.0000001456
    3    1    3    0 0.0000000088 0.0000001456
    3    1    3    1 0.9412096093 0.0000000000
