    Step   Residual-2-norm     Threshold      Energy
        1     8.86514e-01     1.00000e-07          -9.34481e-02
        2     8.02123e-01     1.00000e-07          -3.04453e-01
        3     3.27393e-01     1.00000e-07          -8.14823e-01
        4     7.43345e-02     1.12362e-07          -1.12362e+00
        5     2.24968e-01     1.15915e-07          -1.15915e+00
        6     8.86753e-02     1.19317e-07          -1.19317e+00
        7     9.37271e-02     1.20683e-07          -1.20683e+00
        8     1.23885e-01     1.24138e-07          -1.24138e+00
        9     4.66734e-02     1.27226e-07          -1.27226e+00
       10     3.27438e-02     1.27558e-07          -1.27558e+00
       11     1.49877e-02     1.27807e-07          -1.27807e+00
       12     7.72045e-03     1.27936e-07          -1.27936e+00
       13     7.27447e-03     1.27944e-07          -1.27944e+00
       14     3.86602e-03     1.27955e-07          -1.27955e+00
       15     3.38076e-03     1.27963e-07          -1.27963e+00
       16     2.36134e-03     1.27964e-07          -1.27964e+00
       17     6.17793e-04     1.27965e-07          -1.27965e+00
       18     5.18978e-04     1.27966e-07          -1.27966e+00
       19     3.29252e-04     1.27966e-07          -1.27966e+00
       20     1.11959e-04     1.27966e-07          -1.27966e+00
       21     1.85569e-04     1.27966e-07          -1.27966e+00
       22     1.37995e-04     1.27966e-07          -1.27966e+00
       23     2.58679e-05     1.27966e-07          -1.27966e+00
       24     3.25594e-05     1.27966e-07          -1.27966e+00
       25     2.27336e-05     1.27966e-07          -1.27966e+00
       26     4.43767e-06     1.27966e-07          -1.27966e+00
       27     5.82013e-06     1.27966e-07          -1.27966e+00
       28     6.38039e-06     1.27966e-07          -1.27966e+00
       29     1.51104e-06     1.27966e-07          -1.27966e+00
       30     1.52412e-06     1.27966e-07          -1.27966e+00
       31     1.72865e-06     1.27966e-07          -1.27966e+00
       32     1.83662e-07     1.27966e-07          -1.27966e+00
       33     1.97001e-07     1.27966e-07          -1.27966e+00
       34     2.81665e-07     1.27966e-07          -1.27966e+00
       35     6.50502e-08     1.27966e-07          -1.27966e+00
