    Step   Residual-2-norm     Threshold      Energy
        1     3.21889e+00     1.00000e-07           5.80585e-01
        2     3.02447e+00     1.21103e-07          -1.21103e+00
        3     1.37562e+00     3.87175e-07          -3.87175e+00
        4     4.45222e-01     4.81614e-07          -4.81614e+00
        5     4.33458e-01     4.93207e-07          -4.93207e+00
        6     3.43492e-01     5.04511e-07          -5.04511e+00
        7     1.06256e-01     5.12543e-07          -5.12543e+00
        8     1.32237e-02     5.13413e-07          -5.13413e+00
        9     2.86141e-03     5.13490e-07          -5.13490e+00
       10     2.18161e-03     5.13491e-07          -5.13491e+00
       11     3.15324e-03     5.13492e-07          -5.13492e+00
       12     1.31951e-03     5.13492e-07          -5.13492e+00
       13     1.67074e-03     5.13492e-07          -5.13492e+00
       14     8.62180e-03     5.13493e-07          -5.13493e+00
       15     5.13478e-02     5.13513e-07          -5.13513e+00
       16     2.44685e-02     5.13585e-07          -5.13585e+00
       17     6.05689e-03     5.13640e-07          -5.13640e+00
       18     2.73766e-03     5.13643e-07          -5.13643e+00
       19     3.93462e-03     5.13644e-07          -5.13644e+00
       20     1.59057e-03     5.13645e-07          -5.13645e+00
       21     4.48760e-04     5.13645e-07          -5.13645e+00
       22     5.18182e-05     5.13645e-07          -5.13645e+00
       23     5.49232e-05     5.13645e-07          -5.13645e+00
       24     1.47574e-04     5.13645e-07          -5.13645e+00
       25     4.60789e-04     5.13645e-07          -5.13645e+00
       26     8.84476e-04     5.13645e-07          -5.13645e+00
       27     2.78446e-04     5.13645e-07          -5.13645e+00
       28     1.82623e-04     5.13645e-07          -5.13645e+00
       29     2.40957e-04     5.13645e-07          -5.13645e+00
       30     3.79640e-05     5.13645e-07          -5.13645e+00
       31     1.59279e-05     5.13645e-07          -5.13645e+00
       32     2.53416e-06     5.13645e-07          -5.13645e+00
       33     7.23780e-07     5.13645e-07          -5.13645e+00
       34     1.09182e-06     5.13645e-07          -5.13645e+00
       35     4.29599e-06     5.13645e-07          -5.13645e+00
       36     1.19828e-05     5.13645e-07          -5.13645e+00
       37     6.53079e-06     5.13645e-07          -5.13645e+00
       38     8.68375e-06     5.13645e-07          -5.13645e+00
       39     1.11330e-05     5.13645e-07          -5.13645e+00
       40     1.93585e-06     5.13645e-07          -5.13645e+00
       41     5.32877e-07     5.13645e-07          -5.13645e+00
       42     7.95939e-08     5.13645e-07          -5.13645e+00
