    Step   Residual-2-norm     Threshold      Energy
        1     8.91326e-01     1.00000e-07          -8.14952e-02
        2     8.26096e-01     1.00000e-07          -2.99397e-01
        3     3.38467e-01     1.00000e-07          -8.22291e-01
        4     8.18256e-02     1.13859e-07          -1.13859e+00
        5     2.36784e-01     1.17673e-07          -1.17673e+00
        6     9.52869e-02     1.21251e-07          -1.21251e+00
        7     1.01363e-01     1.22790e-07          -1.22790e+00
        8     1.42574e-01     1.26682e-07          -1.26682e+00
        9     5.27070e-02     1.30203e-07          -1.30203e+00
       10     3.66552e-02     1.30631e-07          -1.30631e+00
       11     1.71358e-02     1.30927e-07          -1.30927e+00
       12     8.40582e-03     1.31072e-07          -1.31072e+00
       13     8.27902e-03     1.31081e-07          -1.31081e+00
       14     4.38197e-03     1.31094e-07          -1.31094e+00
       15     3.64083e-03     1.31103e-07          -1.31103e+00
       16     2.58573e-03     1.31104e-07          -1.31104e+00
       17     6.79810e-04     1.31105e-07          -1.31105e+00
       18     5.48693e-04     1.31106e-07          -1.31106e+00
       19     3.48703e-04     1.31106e-07          -1.31106e+00
       20     1.28809e-04     1.31106e-07          -1.31106e+00
       21     2.07244e-04     1.31106e-07          -1.31106e+00
       22     1.45961e-04     1.31106e-07          -1.31106e+00
       23     2.72748e-05     1.31106e-07          -1.31106e+00
       24     3.37559e-05     1.31106e-07          -1.31106e+00
       25     2.20762e-05     1.31106e-07          -1.31106e+00
       26     4.78560e-06     1.31106e-07          -1.31106e+00
       27     7.28456e-06     1.31106e-07          -1.31106e+00
       28     6.75830e-06     1.31106e-07          -1.31106e+00
       29     1.54231e-06     1.31106e-07          -1.31106e+00
       30     1.65305e-06     1.31106e-07          -1.31106e+00
       31     1.56274e-06     1.31106e-07          -1.31106e+00
       32     1.90750e-07     1.31106e-07          -1.31106e+00
       33     2.38311e-07     1.31106e-07          -1.31106e+00
       34     2.83308e-07     1.31106e-07          -1.31106e+00
       35     6.99545e-08     1.31106e-07          -1.31106e+00
