    0    0    0    0 0.9667927437 0.0000000000
    0    0    0    1 -0.0000000006 -0.0000000048
    0    1    0    0 -0.0000000006 0.0000000048
    0    1    0    1 0.0332072563 0.0000000000
    1    0    1    0 0.0559243024 0.0000000000
    1    0    1    1 -0.0000000220 -0.0000000013
    1    1    1    0 -0.0000000220 0.0000000013
    1    1    1    1 0.9440756976 0.0000000000
    2    0    2    0 0.0559242999 0.0000000000
    2    0    2    1 0.0000000286 -0.0000000504
    2    1    2    0 0.0000000286 0.0000000504
    2    1    2    1 0.9440757001 0.0000000000
    3    0    3    0 0.0559243033 0.0000000000
    3    0    3    1 -0.0000000015 0.0000000519
    3    1    3    0 -0.0000000015 -0.0000000519
    3    1    3    1 0.9440756967 0.0000000000
