    Step   Residual-2-norm     Threshold      Energy
        1     1.01793e+00     1.00000e-07          -1.09427e-01
        2     9.84046e-01     1.00000e-07          -4.12483e-01
        3     4.16712e-01     1.00000e-07          -9.93873e-01
        4     2.40035e-01     1.32744e-07          -1.32744e+00
        5     2.05471e-01     1.42743e-07          -1.42743e+00
        6     7.85355e-02     1.47778e-07          -1.47778e+00
        7     9.61285e-02     1.49246e-07          -1.49246e+00
        8     2.61027e-02     1.50543e-07          -1.50543e+00
        9     5.87297e-03     1.50939e-07          -1.50939e+00
       10     2.14488e-03     1.50948e-07          -1.50948e+00
       11     1.90271e-03     1.50949e-07          -1.50949e+00
       12     2.17418e-03     1.50950e-07          -1.50950e+00
       13     2.59026e-03     1.50950e-07          -1.50950e+00
       14     3.17260e-03     1.50953e-07          -1.50953e+00
       15     8.18617e-03     1.50956e-07          -1.50956e+00
       16     1.93568e-02     1.50966e-07          -1.50966e+00
       17     7.13868e-03     1.51013e-07          -1.51013e+00
       18     4.60370e-03     1.51052e-07          -1.51052e+00
       19     2.61718e-03     1.51053e-07          -1.51053e+00
       20     1.13261e-03     1.51055e-07          -1.51055e+00
       21     9.38616e-04     1.51055e-07          -1.51055e+00
       22     8.62436e-04     1.51055e-07          -1.51055e+00
       23     1.70205e-04     1.51055e-07          -1.51055e+00
       24     8.86843e-05     1.51055e-07          -1.51055e+00
       25     8.07485e-05     1.51055e-07          -1.51055e+00
       26     2.91884e-04     1.51055e-07          -1.51055e+00
       27     3.34802e-04     1.51055e-07          -1.51055e+00
       28     4.23247e-04     1.51055e-07          -1.51055e+00
       29     4.01289e-04     1.51055e-07          -1.51055e+00
       30     4.69089e-04     1.51055e-07          -1.51055e+00
       31     4.31818e-04     1.51055e-07          -1.51055e+00
       32     1.52076e-04     1.51055e-07          -1.51055e+00
       33     6.46330e-05     1.51055e-07          -1.51055e+00
       34     1.27876e-05     1.51055e-07          -1.51055e+00
       35     9.97190e-06     1.51055e-07          -1.51055e+00
       36     5.16933e-06     1.51055e-07          -1.51055e+00
       37     5.43232e-06     1.51055e-07          -1.51055e+00
       38     4.07856e-06     1.51055e-07          -1.51055e+00
       39     3.30879e-06     1.51055e-07          -1.51055e+00
       40     3.21443e-06     1.51055e-07          -1.51055e+00
       41     3.24327e-05     1.51055e-07          -1.51055e+00
       42     1.49493e-05     1.51055e-07          -1.51055e+00
       43     1.10578e-05     1.51055e-07          -1.51055e+00
       44     5.69966e-06     1.51055e-07          -1.51055e+00
       45     3.37265e-06     1.51055e-07          -1.51055e+00
       46     2.88726e-06     1.51055e-07          -1.51055e+00
       47     1.48969e-06     1.51055e-07          -1.51055e+00
       48     4.14857e-07     1.51055e-07          -1.51055e+00
       49     9.27435e-08     1.51055e-07          -1.51055e+00
