    0    0    0    0 0.9713130155 0.0000000000
    0    0    0    1 -0.0000000026 0.0000000105
    0    1    0    0 -0.0000000026 -0.0000000105
    0    1    0    1 0.0286869845 0.0000000000
    1    0    1    0 0.0626451006 0.0000000000
    1    0    1    1 0.0000000341 -0.0000000032
    1    1    1    0 0.0000000341 0.0000000032
    1    1    1    1 0.9373548994 0.0000000000
    2    0    2    0 0.0626450996 0.0000000000
    2    0    2    1 -0.0000000580 0.0000000847
    2    1    2    0 -0.0000000580 -0.0000000847
    2    1    2    1 0.9373549004 0.0000000000
    3    0    3    0 0.0626451008 0.0000000000
    3    0    3    1 -0.0000000035 -0.0000000998
    3    1    3    0 -0.0000000035 0.0000000998
    3    1    3    1 0.9373548992 0.0000000000
