    Step   Residual-2-norm     Threshold      Energy
        1     8.96451e-01     1.00000e-07          -1.16171e-01
        2     8.05343e-01     1.00000e-07          -3.31210e-01
        3     3.28558e-01     1.00000e-07          -8.40107e-01
        4     1.13791e-01     1.14883e-07          -1.14883e+00
        5     1.11003e-01     1.18095e-07          -1.18095e+00
        6     5.43904e-02     1.20018e-07          -1.20018e+00
        7     4.18839e-02     1.20432e-07          -1.20432e+00
        8     8.71136e-03     1.20788e-07          -1.20788e+00
        9     9.85262e-03     1.20929e-07          -1.20929e+00
       10     1.05186e-02     1.20936e-07          -1.20936e+00
       11     7.40993e-03     1.20997e-07          -1.20997e+00
       12     8.92547e-03     1.21056e-07          -1.21056e+00
       13     4.70495e-03     1.21061e-07          -1.21061e+00
       14     1.23292e-03     1.21065e-07          -1.21065e+00
       15     1.72023e-03     1.21067e-07          -1.21067e+00
       16     5.35395e-04     1.21067e-07          -1.21067e+00
       17     5.41847e-05     1.21067e-07          -1.21067e+00
       18     3.32521e-05     1.21067e-07          -1.21067e+00
       19     3.67072e-05     1.21067e-07          -1.21067e+00
       20     1.00373e-05     1.21067e-07          -1.21067e+00
       21     1.19679e-05     1.21067e-07          -1.21067e+00
       22     1.73120e-05     1.21067e-07          -1.21067e+00
       23     7.57427e-06     1.21067e-07          -1.21067e+00
       24     1.45384e-05     1.21067e-07          -1.21067e+00
       25     4.79994e-06     1.21067e-07          -1.21067e+00
       26     1.91824e-06     1.21067e-07          -1.21067e+00
       27     7.89831e-07     1.21067e-07          -1.21067e+00
       28     2.01889e-07     1.21067e-07          -1.21067e+00
       29     1.46515e-07     1.21067e-07          -1.21067e+00
       30     1.11811e-07     1.21067e-07          -1.21067e+00
