    Step   Residual-2-norm     Threshold      Energy
        1     1.06638e+00     1.00000e-07           1.34608e-01
        2     1.29357e+00     1.00000e-07          -3.00151e-01
        3     5.37016e-01     1.08906e-07          -1.08906e+00
        4     2.09516e-01     1.50087e-07          -1.50087e+00
        5     2.79741e-01     1.59568e-07          -1.59568e+00
        6     1.64316e-01     1.64675e-07          -1.64675e+00
        7     2.12270e-01     1.67354e-07          -1.67354e+00
        8     3.28041e-01     1.80146e-07          -1.80146e+00
        9     1.66181e-01     1.93071e-07          -1.93071e+00
       10     8.12596e-02     1.95163e-07          -1.95163e+00
       11     2.28721e-02     1.96096e-07          -1.96096e+00
       12     1.71181e-02     1.96370e-07          -1.96370e+00
       13     1.52855e-02     1.96391e-07          -1.96391e+00
       14     5.58678e-03     1.96409e-07          -1.96409e+00
       15     2.38779e-03     1.96421e-07          -1.96421e+00
       16     2.11578e-03     1.96422e-07          -1.96422e+00
       17     3.68388e-04     1.96422e-07          -1.96422e+00
       18     2.29482e-04     1.96422e-07          -1.96422e+00
       19     2.73150e-04     1.96422e-07          -1.96422e+00
       20     1.26802e-04     1.96422e-07          -1.96422e+00
       21     5.34577e-05     1.96422e-07          -1.96422e+00
       22     2.69004e-05     1.96422e-07          -1.96422e+00
       23     1.16203e-05     1.96422e-07          -1.96422e+00
       24     3.72608e-06     1.96422e-07          -1.96422e+00
       25     3.33271e-06     1.96422e-07          -1.96422e+00
       26     1.88943e-06     1.96422e-07          -1.96422e+00
       27     1.41618e-06     1.96422e-07          -1.96422e+00
       28     2.65443e-07     1.96422e-07          -1.96422e+00
       29     9.14788e-08     1.96422e-07          -1.96422e+00
