    Step   Residual-2-norm     Threshold      Energy
        1     9.27712e-01     1.00000e-07          -3.25019e-02
        2     9.77160e-01     1.00000e-07          -2.99478e-01
        3     4.01537e-01     1.00000e-07          -9.04401e-01
        4     1.53495e-01     1.26712e-07          -1.26712e+00
        5     1.48274e-01     1.31675e-07          -1.31675e+00
        6     6.02331e-02     1.34485e-07          -1.34485e+00
        7     3.41410e-02     1.34974e-07          -1.34974e+00
        8     2.31012e-02     1.35274e-07          -1.35274e+00
        9     5.85055e-02     1.35456e-07          -1.35456e+00
       10     1.78059e-01     1.36387e-07          -1.36387e+00
       11     9.00112e-02     1.38608e-07          -1.38608e+00
       12     3.17568e-02     1.40058e-07          -1.40058e+00
       13     2.03735e-02     1.40227e-07          -1.40227e+00
       14     1.43838e-02     1.40300e-07          -1.40300e+00
       15     5.15135e-03     1.40321e-07          -1.40321e+00
       16     5.65224e-03     1.40327e-07          -1.40327e+00
       17     7.11205e-03     1.40331e-07          -1.40331e+00
       18     3.64073e-03     1.40334e-07          -1.40334e+00
       19     5.48703e-03     1.40339e-07          -1.40339e+00
       20     3.12232e-03     1.40343e-07          -1.40343e+00
       21     6.49848e-04     1.40344e-07          -1.40344e+00
       22     6.32125e-04     1.40344e-07          -1.40344e+00
       23     2.87553e-04     1.40344e-07          -1.40344e+00
       24     1.16077e-04     1.40344e-07          -1.40344e+00
       25     2.66315e-04     1.40344e-07          -1.40344e+00
       26     2.60977e-04     1.40344e-07          -1.40344e+00
       27     9.16449e-05     1.40344e-07          -1.40344e+00
       28     1.33792e-04     1.40344e-07          -1.40344e+00
       29     5.21676e-05     1.40344e-07          -1.40344e+00
       30     1.74163e-05     1.40344e-07          -1.40344e+00
       31     1.65492e-05     1.40344e-07          -1.40344e+00
       32     5.43074e-06     1.40344e-07          -1.40344e+00
       33     4.92640e-06     1.40344e-07          -1.40344e+00
       34     6.10059e-06     1.40344e-07          -1.40344e+00
       35     6.46868e-06     1.40344e-07          -1.40344e+00
       36     3.30194e-06     1.40344e-07          -1.40344e+00
       37     1.20209e-06     1.40344e-07          -1.40344e+00
       38     7.01795e-07     1.40344e-07          -1.40344e+00
       39     4.85554e-07     1.40344e-07          -1.40344e+00
       40     2.07260e-07     1.40344e-07          -1.40344e+00
       41     2.04575e-07     1.40344e-07          -1.40344e+00
       42     1.80429e-07     1.40344e-07          -1.40344e+00
       43     1.93466e-07     1.40344e-07          -1.40344e+00
       44     2.07582e-07     1.40344e-07          -1.40344e+00
       45     6.44989e-08     1.40344e-07          -1.40344e+00
