    0    0    0    0    0    0    0    0 0.9372650373 0.0000000000 
    0    0    0    0    0    1    0    1 0.0000000000 0.0000000000 
    0    1    0    1    0    0    0    0 0.0000000000 0.0000000000 
    0    1    0    1    0    1    0    1 0.0627349627 0.0000000000 
    0    0    0    1    0    1    0    0 0.9372650373 0.0000000000 
    0    1    0    0    0    0    0    1 0.0627349627 0.0000000000 
    0    0    0    1    0    0    0    1 0.0000000000 0.0000000000 
    0    1    0    0    0    1    0    0 0.0000000000 0.0000000000 
    0    0    0    0    1    0    1    0 0.0664244958 0.0000000000 
    0    0    0    0    1    1    1    1 0.8708405415 0.0000000000 
    0    1    0    1    1    0    1    0 0.0365855226 0.0000000000 
    0    1    0    1    1    1    1    1 0.0261494401 0.0000000000 
    0    0    0    1    1    1    1    0 -0.1325942650 0.0000000005 
    0    1    0    0    1    0    1    1 -0.1325942650 -0.0000000005 
    0    0    0    1    1    0    1    1 -0.0416768926 0.0000000002 
    0    1    0    0    1    1    1    0 -0.0416768926 -0.0000000002 
    0    0    0    0    2    0    2    0 0.0664244935 0.0000000000 
    0    0    0    0    2    1    2    1 0.8708405438 0.0000000000 
    0    1    0    1    2    0    2    0 0.0365855222 0.0000000000 
    0    1    0    1    2    1    2    1 0.0261494405 0.0000000000 
    0    0    0    1    2    1    2    0 -0.1325942645 0.0000000018 
    0    1    0    0    2    0    2    1 -0.1325942645 -0.0000000018 
    0    0    0    1    2    0    2    1 -0.0416768921 0.0000000001 
    0    1    0    0    2    1    2    0 -0.0416768921 -0.0000000001 
    0    0    0    0    3    0    3    0 0.0664244903 0.0000000000 
    0    0    0    0    3    1    3    1 0.8708405470 0.0000000000 
    0    1    0    1    3    0    3    0 0.0365855238 0.0000000000 
    0    1    0    1    3    1    3    1 0.0261494389 0.0000000000 
    0    0    0    1    3    1    3    0 -0.1325942721 -0.0000000003 
    0    1    0    0    3    0    3    1 -0.1325942721 0.0000000003 
    0    0    0    1    3    0    3    1 -0.0416768899 0.0000000013 
    0    1    0    0    3    1    3    0 -0.0416768899 -0.0000000013 
    1    0    1    0    0    0    0    0 0.0664244958 0.0000000000 
    1    0    1    0    0    1    0    1 0.0365855226 0.0000000000 
    1    1    1    1    0    0    0    0 0.8708405415 0.0000000000 
    1    1    1    1    0    1    0    1 0.0261494401 0.0000000000 
    1    0    1    1    0    1    0    0 -0.1325942650 -0.0000000005 
    1    1    1    0    0    0    0    1 -0.1325942650 0.0000000005 
    1    0    1    1    0    0    0    1 -0.0416768926 0.0000000002 
    1    1    1    0    0    1    0    0 -0.0416768926 -0.0000000002 
    1    0    1    0    1    0    1    0 0.1030100184 0.0000000000 
    1    0    1    0    1    1    1    1 0.0000000000 0.0000000000 
    1    1    1    1    1    0    1    0 0.0000000000 0.0000000000 
    1    1    1    1    1    1    1    1 0.8969899816 0.0000000000 
    1    0    1    1    1    1    1    0 0.1030100184 0.0000000000 
    1    1    1    0    1    0    1    1 0.8969899816 0.0000000000 
    1    0    1    1    1    0    1    1 0.0000000000 0.0000000000 
    1    1    1    0    1    1    1    0 0.0000000000 0.0000000000 
    1    0    1    0    2    0    2    0 0.0567230524 0.0000000000 
    1    0    1    0    2    1    2    1 0.0462869660 0.0000000000 
    1    1    1    1    2    0    2    0 0.0462869633 0.0000000000 
    1    1    1    1    2    1    2    1 0.8507030183 0.0000000000 
    1    0    1    1    2    1    2    0 0.0462869646 0.0000000000 
    1    1    1    0    2    0    2    1 0.0462869646 -0.0000000000 
    1    0    1    1    2    0    2    1 0.1843245923 0.0000000041 
    1    1    1    0    2    1    2    0 0.1843245923 -0.0000000041 
    1    0    1    0    3    0    3    0 0.0567230493 0.0000000000 
    1    0    1    0    3    1    3    1 0.0462869691 0.0000000000 
    1    1    1    1    3    0    3    0 0.0462869648 0.0000000000 
    1    1    1    1    3    1    3    1 0.8507030168 0.0000000000 
    1    0    1    1    3    1    3    0 0.0462869670 0.0000000018 
    1    1    1    0    3    0    3    1 0.0462869670 -0.0000000018 
    1    0    1    1    3    0    3    1 0.1843245834 -0.0000000045 
    1    1    1    0    3    1    3    0 0.1843245834 0.0000000045 
    2    0    2    0    0    0    0    0 0.0664244935 0.0000000000 
    2    0    2    0    0    1    0    1 0.0365855222 0.0000000000 
    2    1    2    1    0    0    0    0 0.8708405438 0.0000000000 
    2    1    2    1    0    1    0    1 0.0261494405 0.0000000000 
    2    0    2    1    0    1    0    0 -0.1325942645 -0.0000000018 
    2    1    2    0    0    0    0    1 -0.1325942645 0.0000000018 
    2    0    2    1    0    0    0    1 -0.0416768921 0.0000000001 
    2    1    2    0    0    1    0    0 -0.0416768921 -0.0000000001 
    2    0    2    0    1    0    1    0 0.0567230524 0.0000000000 
    2    0    2    0    1    1    1    1 0.0462869633 0.0000000000 
    2    1    2    1    1    0    1    0 0.0462869660 0.0000000000 
    2    1    2    1    1    1    1    1 0.8507030183 0.0000000000 
    2    0    2    1    1    1    1    0 0.0462869646 -0.0000000000 
    2    1    2    0    1    0    1    1 0.0462869646 0.0000000000 
    2    0    2    1    1    0    1    1 0.1843245923 0.0000000041 
    2    1    2    0    1    1    1    0 0.1843245923 -0.0000000041 
    2    0    2    0    2    0    2    0 0.1030100157 0.0000000000 
    2    0    2    0    2    1    2    1 0.0000000000 0.0000000000 
    2    1    2    1    2    0    2    0 0.0000000000 0.0000000000 
    2    1    2    1    2    1    2    1 0.8969899843 0.0000000000 
    2    0    2    1    2    1    2    0 0.1030100157 0.0000000000 
    2    1    2    0    2    0    2    1 0.8969899843 0.0000000000 
    2    0    2    1    2    0    2    1 0.0000000000 0.0000000000 
    2    1    2    0    2    1    2    0 0.0000000000 0.0000000000 
    2    0    2    0    3    0    3    0 0.0567230469 0.0000000000 
    2    0    2    0    3    1    3    1 0.0462869687 0.0000000000 
    2    1    2    1    3    0    3    0 0.0462869672 0.0000000000 
    2    1    2    1    3    1    3    1 0.8507030172 0.0000000000 
    2    0    2    1    3    1    3    0 0.0462869680 0.0000000018 
    2    1    2    0    3    0    3    1 0.0462869680 -0.0000000018 
    2    0    2    1    3    0    3    1 0.1843245778 -0.0000000053 
    2    1    2    0    3    1    3    0 0.1843245778 0.0000000053 
    3    0    3    0    0    0    0    0 0.0664244903 0.0000000000 
    3    0    3    0    0    1    0    1 0.0365855238 0.0000000000 
    3    1    3    1    0    0    0    0 0.8708405470 0.0000000000 
    3    1    3    1    0    1    0    1 0.0261494389 0.0000000000 
    3    0    3    1    0    1    0    0 -0.1325942721 0.0000000003 
    3    1    3    0    0    0    0    1 -0.1325942721 -0.0000000003 
    3    0    3    1    0    0    0    1 -0.0416768899 0.0000000013 
    3    1    3    0    0    1    0    0 -0.0416768899 -0.0000000013 
    3    0    3    0    1    0    1    0 0.0567230493 0.0000000000 
    3    0    3    0    1    1    1    1 0.0462869648 0.0000000000 
    3    1    3    1    1    0    1    0 0.0462869691 0.0000000000 
    3    1    3    1    1    1    1    1 0.8507030168 0.0000000000 
    3    0    3    1    1    1    1    0 0.0462869670 -0.0000000018 
    3    1    3    0    1    0    1    1 0.0462869670 0.0000000018 
    3    0    3    1    1    0    1    1 0.1843245834 -0.0000000045 
    3    1    3    0    1    1    1    0 0.1843245834 0.0000000045 
    3    0    3    0    2    0    2    0 0.0567230469 0.0000000000 
    3    0    3    0    2    1    2    1 0.0462869672 0.0000000000 
    3    1    3    1    2    0    2    0 0.0462869687 0.0000000000 
    3    1    3    1    2    1    2    1 0.8507030172 0.0000000000 
    3    0    3    1    2    1    2    0 0.0462869680 -0.0000000018 
    3    1    3    0    2    0    2    1 0.0462869680 0.0000000018 
