    Step   Residual-2-norm     Threshold      Energy
        1     9.82227e-01     1.00000e-07           5.23721e-02
        2     1.13118e+00     1.00000e-07          -2.83477e-01
        3     4.64475e-01     1.00000e-07          -9.67825e-01
        4     1.68737e-01     1.35500e-07          -1.35500e+00
        5     2.60660e-01     1.42667e-07          -1.42667e+00
        6     1.25014e-01     1.47106e-07          -1.47106e+00
        7     1.38363e-01     1.49027e-07          -1.49027e+00
        8     2.43623e-01     1.58313e-07          -1.58313e+00
        9     1.14258e-01     1.67586e-07          -1.67586e+00
       10     5.55875e-02     1.68744e-07          -1.68744e+00
       11     1.51265e-02     1.69309e-07          -1.69309e+00
       12     1.01786e-02     1.69491e-07          -1.69491e+00
       13     7.80535e-03     1.69499e-07          -1.69499e+00
       14     4.16995e-03     1.69507e-07          -1.69507e+00
       15     1.27323e-03     1.69513e-07          -1.69513e+00
       16     1.17934e-03     1.69513e-07          -1.69513e+00
       17     3.23395e-04     1.69513e-07          -1.69513e+00
       18     9.24282e-05     1.69513e-07          -1.69513e+00
       19     1.20778e-04     1.69513e-07          -1.69513e+00
       20     1.01547e-04     1.69513e-07          -1.69513e+00
       21     1.95886e-05     1.69513e-07          -1.69513e+00
       22     1.45418e-05     1.69513e-07          -1.69513e+00
       23     9.50222e-06     1.69513e-07          -1.69513e+00
       24     1.18684e-06     1.69513e-07          -1.69513e+00
       25     1.20123e-06     1.69513e-07          -1.69513e+00
       26     9.54155e-07     1.69513e-07          -1.69513e+00
       27     3.22757e-07     1.69513e-07          -1.69513e+00
       28     1.81187e-07     1.69513e-07          -1.69513e+00
       29     4.24681e-08     1.69513e-07          -1.69513e+00
