    Step   Residual-2-norm     Threshold      Energy
        1     1.08101e+00     1.00000e-07           1.47993e-01
        2     1.32424e+00     1.00000e-07          -3.05769e-01
        3     5.49689e-01     1.11722e-07          -1.11722e+00
        4     2.18383e-01     1.53480e-07          -1.53480e+00
        5     2.69970e-01     1.63251e-07          -1.63251e+00
        6     1.57659e-01     1.68302e-07          -1.68302e+00
        7     2.04709e-01     1.70710e-07          -1.70710e+00
        8     3.22792e-01     1.83818e-07          -1.83818e+00
        9     1.63062e-01     1.97143e-07          -1.97143e+00
       10     7.66393e-02     1.99108e-07          -1.99108e+00
       11     2.10532e-02     1.99946e-07          -1.99946e+00
       12     1.41617e-02     2.00186e-07          -2.00186e+00
       13     1.35686e-02     2.00202e-07          -2.00202e+00
       14     5.46361e-03     2.00216e-07          -2.00216e+00
       15     1.61029e-03     2.00225e-07          -2.00225e+00
       16     1.53600e-03     2.00226e-07          -2.00226e+00
       17     3.05271e-04     2.00226e-07          -2.00226e+00
       18     1.52207e-04     2.00226e-07          -2.00226e+00
       19     1.84282e-04     2.00226e-07          -2.00226e+00
       20     1.12591e-04     2.00226e-07          -2.00226e+00
       21     2.78284e-05     2.00226e-07          -2.00226e+00
       22     1.69935e-05     2.00226e-07          -2.00226e+00
       23     6.82984e-06     2.00226e-07          -2.00226e+00
       24     2.14370e-06     2.00226e-07          -2.00226e+00
       25     2.07790e-06     2.00226e-07          -2.00226e+00
       26     8.19953e-07     2.00226e-07          -2.00226e+00
       27     6.58197e-07     2.00226e-07          -2.00226e+00
       28     1.88634e-07     2.00226e-07          -2.00226e+00
