    Step   Residual-2-norm     Threshold      Energy
        1     1.13795e+00     1.00000e-07           1.94371e-01
        2     1.39865e+00     1.00000e-07          -3.20069e-01
        3     5.90880e-01     1.19269e-07          -1.19269e+00
        4     2.40166e-01     1.62139e-07          -1.62139e+00
        5     2.87509e-01     1.73291e-07          -1.73291e+00
        6     1.92838e-01     1.78911e-07          -1.78911e+00
        7     2.96547e-01     1.82308e-07          -1.82308e+00
        8     3.67965e-01     1.97307e-07          -1.97307e+00
        9     1.88676e-01     2.12162e-07          -2.12162e+00
       10     9.23146e-02     2.14713e-07          -2.14713e+00
       11     2.76465e-02     2.15796e-07          -2.15796e+00
       12     2.48439e-02     2.16083e-07          -2.16083e+00
       13     2.07732e-02     2.16119e-07          -2.16119e+00
       14     6.67520e-03     2.16149e-07          -2.16149e+00
       15     3.61468e-03     2.16164e-07          -2.16164e+00
       16     2.48715e-03     2.16166e-07          -2.16166e+00
       17     5.55300e-04     2.16166e-07          -2.16166e+00
       18     4.54129e-04     2.16167e-07          -2.16167e+00
       19     4.38337e-04     2.16167e-07          -2.16167e+00
       20     1.88344e-04     2.16167e-07          -2.16167e+00
       21     9.08834e-05     2.16167e-07          -2.16167e+00
       22     4.26328e-05     2.16167e-07          -2.16167e+00
       23     1.80309e-05     2.16167e-07          -2.16167e+00
       24     8.52885e-06     2.16167e-07          -2.16167e+00
       25     6.17289e-06     2.16167e-07          -2.16167e+00
       26     4.51356e-06     2.16167e-07          -2.16167e+00
       27     2.69890e-06     2.16167e-07          -2.16167e+00
       28     3.79139e-07     2.16167e-07          -2.16167e+00
       29     2.84758e-07     2.16167e-07          -2.16167e+00
       30     2.20023e-07     2.16167e-07          -2.16167e+00
       31     1.03881e-07     2.16167e-07          -2.16167e+00
