    Step   Residual-2-norm     Threshold      Energy
        1     1.10319e+00     1.00000e-07          -7.89519e-02
        2     1.03784e+00     1.00000e-07          -4.34870e-01
        3     5.48383e-01     1.05518e-07          -1.05518e+00
        4     3.43608e-01     1.43876e-07          -1.43876e+00
        5     3.32055e-01     1.61706e-07          -1.61706e+00
        6     1.85800e-01     1.69477e-07          -1.69477e+00
        7     1.66158e-01     1.72823e-07          -1.72823e+00
        8     1.72680e-01     1.76665e-07          -1.76665e+00
        9     1.01607e-01     1.79704e-07          -1.79704e+00
       10     4.25177e-02     1.80556e-07          -1.80556e+00
       11     4.06658e-02     1.80858e-07          -1.80858e+00
       12     2.73359e-02     1.81055e-07          -1.81055e+00
       13     1.28275e-02     1.81131e-07          -1.81131e+00
       14     6.10434e-03     1.81149e-07          -1.81149e+00
       15     2.90955e-03     1.81157e-07          -1.81157e+00
       16     1.98385e-03     1.81158e-07          -1.81158e+00
       17     1.80792e-03     1.81158e-07          -1.81158e+00
       18     7.70639e-04     1.81159e-07          -1.81159e+00
       19     4.75918e-04     1.81159e-07          -1.81159e+00
       20     1.54032e-04     1.81159e-07          -1.81159e+00
       21     9.04141e-05     1.81159e-07          -1.81159e+00
       22     5.45880e-05     1.81159e-07          -1.81159e+00
       23     3.51206e-05     1.81159e-07          -1.81159e+00
       24     3.62427e-05     1.81159e-07          -1.81159e+00
       25     1.51334e-05     1.81159e-07          -1.81159e+00
       26     7.29513e-06     1.81159e-07          -1.81159e+00
       27     6.34041e-06     1.81159e-07          -1.81159e+00
       28     3.63354e-06     1.81159e-07          -1.81159e+00
       29     2.55696e-06     1.81159e-07          -1.81159e+00
       30     1.23239e-06     1.81159e-07          -1.81159e+00
       31     5.03623e-07     1.81159e-07          -1.81159e+00
       32     4.12169e-07     1.81159e-07          -1.81159e+00
       33     3.37186e-07     1.81159e-07          -1.81159e+00
       34     2.08335e-07     1.81159e-07          -1.81159e+00
       35     6.87146e-08     1.81159e-07          -1.81159e+00
