    Step   Residual-2-norm     Threshold      Energy
        1     8.73897e-01     1.00000e-07          -2.34543e-01
        2     6.00973e-01     1.00000e-07          -4.00773e-01
        3     3.70415e-01     1.00000e-07          -7.96099e-01
        4     2.90258e-01     1.11885e-07          -1.11885e+00
        5     3.51700e-01     1.27662e-07          -1.27662e+00
        6     1.22719e-01     1.35973e-07          -1.35973e+00
        7     8.96995e-02     1.39167e-07          -1.39167e+00
        8     4.19361e-02     1.40813e-07          -1.40813e+00
        9     1.54446e-02     1.41190e-07          -1.41190e+00
       10     7.89346e-03     1.41230e-07          -1.41230e+00
       11     4.58910e-03     1.41248e-07          -1.41248e+00
       12     1.75998e-03     1.41253e-07          -1.41253e+00
       13     9.36080e-04     1.41253e-07          -1.41253e+00
       14     4.04258e-04     1.41253e-07          -1.41253e+00
       15     1.97394e-04     1.41253e-07          -1.41253e+00
       16     1.06482e-04     1.41253e-07          -1.41253e+00
       17     5.40504e-05     1.41253e-07          -1.41253e+00
       18     3.10346e-05     1.41253e-07          -1.41253e+00
       19     1.59226e-05     1.41253e-07          -1.41253e+00
       20     4.79485e-06     1.41253e-07          -1.41253e+00
       21     3.96024e-06     1.41253e-07          -1.41253e+00
       22     1.48877e-06     1.41253e-07          -1.41253e+00
       23     4.68096e-07     1.41253e-07          -1.41253e+00
       24     3.51208e-07     1.41253e-07          -1.41253e+00
       25     1.84550e-07     1.41253e-07          -1.41253e+00
       26     5.76346e-08     1.41253e-07          -1.41253e+00
