    Step   Residual-2-norm     Threshold      Energy
        1     1.06736e+00     1.00000e-07           1.36041e-01
        2     1.30216e+00     1.00000e-07          -3.02016e-01
        3     5.39063e-01     1.09698e-07          -1.09698e+00
        4     2.12372e-01     1.51119e-07          -1.51119e+00
        5     2.68777e-01     1.60565e-07          -1.60565e+00
        6     1.52934e-01     1.65531e-07          -1.65531e+00
        7     1.92492e-01     1.67849e-07          -1.67849e+00
        8     3.13657e-01     1.80503e-07          -1.80503e+00
        9     1.57784e-01     1.93373e-07          -1.93373e+00
       10     7.38591e-02     1.95238e-07          -1.95238e+00
       11     2.03196e-02     1.96042e-07          -1.96042e+00
       12     1.32001e-02     1.96275e-07          -1.96275e+00
       13     1.25445e-02     1.96290e-07          -1.96290e+00
       14     5.31849e-03     1.96302e-07          -1.96302e+00
       15     1.48772e-03     1.96310e-07          -1.96310e+00
       16     1.44414e-03     1.96311e-07          -1.96311e+00
       17     3.09545e-04     1.96311e-07          -1.96311e+00
       18     1.36935e-04     1.96311e-07          -1.96311e+00
       19     1.59358e-04     1.96311e-07          -1.96311e+00
       20     1.18862e-04     1.96311e-07          -1.96311e+00
       21     2.57360e-05     1.96312e-07          -1.96312e+00
       22     1.64886e-05     1.96312e-07          -1.96312e+00
       23     6.50057e-06     1.96312e-07          -1.96312e+00
       24     1.86452e-06     1.96312e-07          -1.96312e+00
       25     1.77195e-06     1.96312e-07          -1.96312e+00
       26     7.07455e-07     1.96312e-07          -1.96312e+00
       27     5.48274e-07     1.96312e-07          -1.96312e+00
       28     1.82690e-07     1.96312e-07          -1.96312e+00
