    Step   Residual-2-norm     Threshold      Energy
        1     9.02695e-01     1.00000e-07          -5.75901e-02
        2     8.76382e-01     1.00000e-07          -2.91017e-01
        3     3.60869e-01     1.00000e-07          -8.39645e-01
        4     9.68131e-02     1.17035e-07          -1.17035e+00
        5     2.55242e-01     1.21385e-07          -1.21385e+00
        6     1.07473e-01     1.25263e-07          -1.25263e+00
        7     1.15749e-01     1.27116e-07          -1.27116e+00
        8     1.77405e-01     1.31923e-07          -1.31923e+00
        9     6.55041e-02     1.36372e-07          -1.36372e+00
       10     4.38580e-02     1.37016e-07          -1.37016e+00
       11     2.03032e-02     1.37410e-07          -1.37410e+00
       12     9.84273e-03     1.37582e-07          -1.37582e+00
       13     9.97432e-03     1.37595e-07          -1.37595e+00
       14     5.10880e-03     1.37612e-07          -1.37612e+00
       15     4.07035e-03     1.37622e-07          -1.37622e+00
       16     2.83332e-03     1.37624e-07          -1.37624e+00
       17     7.46599e-04     1.37625e-07          -1.37625e+00
       18     5.73980e-04     1.37626e-07          -1.37626e+00
       19     3.71110e-04     1.37626e-07          -1.37626e+00
       20     1.52154e-04     1.37626e-07          -1.37626e+00
       21     2.34398e-04     1.37626e-07          -1.37626e+00
       22     1.50292e-04     1.37626e-07          -1.37626e+00
       23     2.74365e-05     1.37626e-07          -1.37626e+00
       24     3.08071e-05     1.37626e-07          -1.37626e+00
       25     2.00100e-05     1.37626e-07          -1.37626e+00
       26     5.16942e-06     1.37626e-07          -1.37626e+00
       27     8.59460e-06     1.37626e-07          -1.37626e+00
       28     6.77403e-06     1.37626e-07          -1.37626e+00
       29     1.33922e-06     1.37626e-07          -1.37626e+00
       30     1.52728e-06     1.37626e-07          -1.37626e+00
       31     1.11827e-06     1.37626e-07          -1.37626e+00
       32     1.88911e-07     1.37626e-07          -1.37626e+00
       33     2.59265e-07     1.37626e-07          -1.37626e+00
       34     2.76608e-07     1.37626e-07          -1.37626e+00
       35     6.51318e-08     1.37626e-07          -1.37626e+00
