    0    0    0    0 0.9977668956 0.0000000000
    0    0    0    1 0.0000000081 -0.0000000007
    0    1    0    0 0.0000000081 0.0000000007
    0    1    0    1 0.0022331044 0.0000000000
    1    0    1    0 0.4999999984 0.0000000000
    1    0    1    1 0.0000000015 -0.0000061824
    1    1    1    0 0.0000000015 0.0000061824
    1    1    1    1 0.5000000016 0.0000000000
    2    0    2    0 0.4999999984 0.0000000000
    2    0    2    1 0.0000000015 0.0000061824
    2    1    2    0 0.0000000015 -0.0000061824
    2    1    2    1 0.5000000016 0.0000000000
    3    0    3    0 0.0022331044 0.0000000000
    3    0    3    1 0.0000000053 0.0000000099
    3    1    3    0 0.0000000053 -0.0000000099
    3    1    3    1 0.9977668956 0.0000000000
