    0    0    0    0 0.9421483595 0.0000000000
    0    0    0    1 0.0000000234 -0.0000000139
    0    1    0    0 0.0000000234 0.0000000139
    0    1    0    1 0.0578516405 0.0000000000
    1    0    1    0 0.1008471839 0.0000000000
    1    0    1    1 -0.0000000173 0.0000000804
    1    1    1    0 -0.0000000173 -0.0000000804
    1    1    1    1 0.8991528161 0.0000000000
    2    0    2    0 0.1008471900 0.0000000000
    2    0    2    1 -0.0000000202 -0.0000002291
    2    1    2    0 -0.0000000202 0.0000002291
    2    1    2    1 0.8991528100 0.0000000000
    3    0    3    0 0.1008472177 0.0000000000
    3    0    3    1 0.0000001265 0.0000001490
    3    1    3    0 0.0000001265 -0.0000001490
    3    1    3    1 0.8991527823 0.0000000000
