    Step   Residual-2-norm     Threshold      Energy
        1     8.94611e-01     1.00000e-07          -1.99840e-01
        2     6.88590e-01     1.00000e-07          -3.90218e-01
        3     2.66070e-01     1.00000e-07          -8.18853e-01
        4     8.36442e-02     1.06725e-07          -1.06725e+00
        5     9.59867e-02     1.09039e-07          -1.09039e+00
        6     5.30587e-02     1.10494e-07          -1.10494e+00
        7     3.19962e-02     1.11301e-07          -1.11301e+00
        8     1.16594e-02     1.11996e-07          -1.11996e+00
        9     7.87492e-03     1.12042e-07          -1.12042e+00
       10     9.01984e-03     1.12055e-07          -1.12055e+00
       11     3.65692e-03     1.12072e-07          -1.12072e+00
       12     5.46321e-03     1.12079e-07          -1.12079e+00
       13     2.52939e-04     1.12081e-07          -1.12081e+00
       14     1.78594e-04     1.12083e-07          -1.12083e+00
       15     1.88662e-04     1.12083e-07          -1.12083e+00
       16     9.24249e-05     1.12083e-07          -1.12083e+00
       17     7.12980e-05     1.12083e-07          -1.12083e+00
       18     1.01057e-04     1.12083e-07          -1.12083e+00
       19     7.23096e-06     1.12083e-07          -1.12083e+00
       20     1.15239e-05     1.12083e-07          -1.12083e+00
       21     1.11377e-05     1.12083e-07          -1.12083e+00
       22     3.49075e-06     1.12083e-07          -1.12083e+00
       23     1.82540e-06     1.12083e-07          -1.12083e+00
       24     1.09945e-06     1.12083e-07          -1.12083e+00
       25     1.57886e-07     1.12083e-07          -1.12083e+00
       26     1.15941e-07     1.12083e-07          -1.12083e+00
       27     1.38655e-07     1.12083e-07          -1.12083e+00
       28     7.91274e-08     1.12083e-07          -1.12083e+00
