    Step   Residual-2-norm     Threshold      Energy
        1     1.19995e+00     1.00000e-07           2.41227e-01
        2     1.46960e+00     1.00000e-07          -3.35944e-01
        3     6.34018e-01     1.27386e-07          -1.27386e+00
        4     2.63501e-01     1.71531e-07          -1.71531e+00
        5     3.07287e-01     1.84101e-07          -1.84101e+00
        6     2.35956e-01     1.90433e-07          -1.90433e+00
        7     4.20763e-01     1.95445e-07          -1.95445e+00
        8     3.99370e-01     2.12168e-07          -2.12168e+00
        9     2.03023e-01     2.27721e-07          -2.27721e+00
       10     9.85425e-02     2.30665e-07          -2.30665e+00
       11     3.69891e-02     2.31859e-07          -2.31859e+00
       12     3.70234e-02     2.32151e-07          -2.32151e+00
       13     2.38859e-02     2.32224e-07          -2.32224e+00
       14     8.98586e-03     2.32280e-07          -2.32280e+00
       15     6.47843e-03     2.32297e-07          -2.32297e+00
       16     2.78837e-03     2.32299e-07          -2.32299e+00
       17     1.02363e-03     2.32300e-07          -2.32300e+00
       18     1.13328e-03     2.32301e-07          -2.32301e+00
       19     6.74074e-04     2.32301e-07          -2.32301e+00
       20     3.20888e-04     2.32301e-07          -2.32301e+00
       21     1.68038e-04     2.32301e-07          -2.32301e+00
       22     8.96655e-05     2.32301e-07          -2.32301e+00
       23     3.33295e-05     2.32301e-07          -2.32301e+00
       24     2.76285e-05     2.32301e-07          -2.32301e+00
       25     2.08996e-05     2.32301e-07          -2.32301e+00
       26     1.12760e-05     2.32301e-07          -2.32301e+00
       27     4.37601e-06     2.32301e-07          -2.32301e+00
       28     1.75365e-06     2.32301e-07          -2.32301e+00
       29     1.07290e-06     2.32301e-07          -2.32301e+00
       30     6.25531e-07     2.32301e-07          -2.32301e+00
       31     5.38653e-07     2.32301e-07          -2.32301e+00
       32     3.21981e-07     2.32301e-07          -2.32301e+00
       33     7.02877e-08     2.32301e-07          -2.32301e+00
