    Step   Residual-2-norm     Threshold      Energy
        1     9.05193e-01     1.00000e-07          -5.52019e-02
        2     8.88543e-01     1.00000e-07          -2.92175e-01
        3     3.64264e-01     1.00000e-07          -8.48115e-01
        4     1.07375e-01     1.18306e-07          -1.18306e+00
        5     2.12605e-01     1.22688e-07          -1.22688e+00
        6     8.25713e-02     1.26169e-07          -1.26169e+00
        7     9.05165e-02     1.27318e-07          -1.27318e+00
        8     1.30332e-01     1.32134e-07          -1.32134e+00
        9     5.58511e-02     1.36715e-07          -1.36715e+00
       10     3.59221e-02     1.37090e-07          -1.37090e+00
       11     8.46920e-03     1.37359e-07          -1.37359e+00
       12     6.38544e-03     1.37474e-07          -1.37474e+00
       13     4.39423e-03     1.37477e-07          -1.37477e+00
       14     2.74052e-03     1.37481e-07          -1.37481e+00
       15     1.42815e-03     1.37485e-07          -1.37485e+00
       16     1.36002e-03     1.37485e-07          -1.37485e+00
       17     5.24997e-04     1.37486e-07          -1.37486e+00
       18     7.07562e-05     1.37486e-07          -1.37486e+00
       19     1.08082e-04     1.37486e-07          -1.37486e+00
       20     7.10690e-05     1.37486e-07          -1.37486e+00
       21     2.54991e-05     1.37486e-07          -1.37486e+00
       22     3.67340e-05     1.37486e-07          -1.37486e+00
       23     9.83477e-06     1.37486e-07          -1.37486e+00
       24     1.29290e-06     1.37486e-07          -1.37486e+00
       25     1.88893e-06     1.37486e-07          -1.37486e+00
       26     1.30729e-06     1.37486e-07          -1.37486e+00
       27     5.24432e-07     1.37486e-07          -1.37486e+00
       28     5.71876e-07     1.37486e-07          -1.37486e+00
       29     2.75596e-07     1.37486e-07          -1.37486e+00
       30     3.52499e-08     1.37486e-07          -1.37486e+00
