    Step   Residual-2-norm     Threshold      Energy
        1     9.27286e-01     1.00000e-07          -1.73660e-01
        2     7.48837e-01     1.00000e-07          -3.85238e-01
        3     3.98760e-01     1.00000e-07          -8.43033e-01
        4     2.53058e-01     1.16547e-07          -1.16547e+00
        5     3.26791e-01     1.29154e-07          -1.29154e+00
        6     1.48688e-01     1.35996e-07          -1.35996e+00
        7     9.97478e-02     1.38891e-07          -1.38891e+00
        8     1.23363e-01     1.41184e-07          -1.41184e+00
        9     9.07717e-02     1.42771e-07          -1.42771e+00
       10     6.62988e-02     1.43439e-07          -1.43439e+00
       11     7.59303e-02     1.44449e-07          -1.44449e+00
       12     5.71694e-02     1.45264e-07          -1.45264e+00
       13     1.47809e-02     1.45484e-07          -1.45484e+00
       14     1.24367e-02     1.45581e-07          -1.45581e+00
       15     8.25992e-03     1.45602e-07          -1.45602e+00
       16     3.00542e-03     1.45607e-07          -1.45607e+00
       17     3.52804e-03     1.45609e-07          -1.45609e+00
       18     3.53416e-03     1.45611e-07          -1.45611e+00
       19     1.75210e-03     1.45612e-07          -1.45612e+00
       20     1.73441e-03     1.45612e-07          -1.45612e+00
       21     1.99769e-03     1.45613e-07          -1.45613e+00
       22     5.49881e-04     1.45613e-07          -1.45613e+00
       23     3.25186e-04     1.45613e-07          -1.45613e+00
       24     1.92057e-04     1.45613e-07          -1.45613e+00
       25     6.40037e-05     1.45613e-07          -1.45613e+00
       26     7.16099e-05     1.45613e-07          -1.45613e+00
       27     1.16849e-04     1.45613e-07          -1.45613e+00
       28     3.80319e-05     1.45613e-07          -1.45613e+00
       29     3.09579e-05     1.45613e-07          -1.45613e+00
       30     3.54068e-05     1.45613e-07          -1.45613e+00
       31     9.87346e-06     1.45613e-07          -1.45613e+00
       32     5.82500e-06     1.45613e-07          -1.45613e+00
       33     5.71210e-06     1.45613e-07          -1.45613e+00
       34     1.91304e-06     1.45613e-07          -1.45613e+00
       35     1.41524e-06     1.45613e-07          -1.45613e+00
       36     3.21964e-06     1.45613e-07          -1.45613e+00
       37     1.03180e-06     1.45613e-07          -1.45613e+00
       38     4.22414e-07     1.45613e-07          -1.45613e+00
       39     5.38923e-07     1.45613e-07          -1.45613e+00
       40     2.36485e-07     1.45613e-07          -1.45613e+00
       41     9.80606e-08     1.45613e-07          -1.45613e+00
