    Step   Residual-2-norm     Threshold      Energy
        1     1.05782e+00     1.00000e-07          -8.91325e-02
        2     1.05089e+00     1.00000e-07          -4.28849e-01
        3     4.61168e-01     1.05162e-07          -1.05162e+00
        4     2.66056e-01     1.40362e-07          -1.40362e+00
        5     2.13354e-01     1.51809e-07          -1.51809e+00
        6     9.23541e-02     1.56978e-07          -1.56978e+00
        7     1.04785e-01     1.58693e-07          -1.58693e+00
        8     2.80602e-02     1.60191e-07          -1.60191e+00
        9     7.24279e-03     1.60602e-07          -1.60602e+00
       10     2.17449e-03     1.60612e-07          -1.60612e+00
       11     1.89116e-03     1.60614e-07          -1.60614e+00
       12     2.17759e-03     1.60614e-07          -1.60614e+00
       13     2.71545e-03     1.60615e-07          -1.60615e+00
       14     2.83003e-03     1.60616e-07          -1.60616e+00
       15     6.51860e-03     1.60619e-07          -1.60619e+00
       16     1.49087e-02     1.60623e-07          -1.60623e+00
       17     7.73691e-03     1.60674e-07          -1.60674e+00
       18     5.09726e-03     1.60723e-07          -1.60723e+00
       19     2.70809e-03     1.60724e-07          -1.60724e+00
       20     1.03193e-03     1.60726e-07          -1.60726e+00
       21     8.13443e-04     1.60726e-07          -1.60726e+00
       22     6.93497e-04     1.60726e-07          -1.60726e+00
       23     1.02528e-04     1.60726e-07          -1.60726e+00
       24     6.37830e-05     1.60726e-07          -1.60726e+00
       25     6.45863e-05     1.60726e-07          -1.60726e+00
       26     1.76328e-04     1.60726e-07          -1.60726e+00
       27     2.97101e-04     1.60726e-07          -1.60726e+00
       28     3.88710e-04     1.60726e-07          -1.60726e+00
       29     2.66489e-04     1.60726e-07          -1.60726e+00
       30     2.60613e-04     1.60726e-07          -1.60726e+00
       31     2.60081e-04     1.60726e-07          -1.60726e+00
       32     1.25238e-04     1.60726e-07          -1.60726e+00
       33     2.36271e-05     1.60726e-07          -1.60726e+00
       34     7.60681e-06     1.60726e-07          -1.60726e+00
       35     2.70088e-06     1.60726e-07          -1.60726e+00
       36     1.79537e-06     1.60726e-07          -1.60726e+00
       37     1.79326e-06     1.60726e-07          -1.60726e+00
       38     2.07999e-06     1.60726e-07          -1.60726e+00
       39     1.64294e-06     1.60726e-07          -1.60726e+00
       40     2.87495e-06     1.60726e-07          -1.60726e+00
       41     1.17728e-05     1.60726e-07          -1.60726e+00
       42     6.91081e-06     1.60726e-07          -1.60726e+00
       43     6.24744e-06     1.60726e-07          -1.60726e+00
       44     9.04248e-07     1.60726e-07          -1.60726e+00
       45     5.20734e-07     1.60726e-07          -1.60726e+00
       46     4.10851e-07     1.60726e-07          -1.60726e+00
       47     3.20340e-07     1.60726e-07          -1.60726e+00
       48     7.72537e-08     1.60726e-07          -1.60726e+00
