    Step   Residual-2-norm     Threshold      Energy
        1     1.06580e+00     1.00000e-07           1.33653e-01
        2     1.28787e+00     1.00000e-07          -2.98987e-01
        3     5.35642e-01     1.08387e-07          -1.08387e+00
        4     2.07580e-01     1.49404e-07          -1.49404e+00
        5     2.87158e-01     1.58905e-07          -1.58905e+00
        6     1.72634e-01     1.64111e-07          -1.64111e+00
        7     2.25994e-01     1.67067e-07          -1.67067e+00
        8     3.38400e-01     1.79922e-07          -1.79922e+00
        9     1.71798e-01     1.92841e-07          -1.92841e+00
       10     8.62173e-02     1.95101e-07          -1.95101e+00
       11     2.50752e-02     1.96129e-07          -1.96129e+00
       12     2.02775e-02     1.96432e-07          -1.96432e+00
       13     1.72241e-02     1.96459e-07          -1.96459e+00
       14     6.02237e-03     1.96482e-07          -1.96482e+00
       15     3.28292e-03     1.96497e-07          -1.96497e+00
       16     2.58394e-03     1.96498e-07          -1.96498e+00
       17     4.72087e-04     1.96499e-07          -1.96499e+00
       18     3.28911e-04     1.96499e-07          -1.96499e+00
       19     3.65045e-04     1.96499e-07          -1.96499e+00
       20     1.56022e-04     1.96499e-07          -1.96499e+00
       21     8.49328e-05     1.96499e-07          -1.96499e+00
       22     4.16638e-05     1.96499e-07          -1.96499e+00
       23     1.84868e-05     1.96499e-07          -1.96499e+00
       24     5.96654e-06     1.96499e-07          -1.96499e+00
       25     4.76692e-06     1.96499e-07          -1.96499e+00
       26     3.48187e-06     1.96499e-07          -1.96499e+00
       27     2.29222e-06     1.96499e-07          -1.96499e+00
       28     3.87755e-07     1.96499e-07          -1.96499e+00
       29     1.98529e-07     1.96499e-07          -1.96499e+00
       30     1.52144e-07     1.96499e-07          -1.96499e+00
