    Step   Residual-2-norm     Threshold      Energy
        1     8.83978e-01     1.00000e-07          -2.51488e-01
        2     6.04343e-01     1.00000e-07          -4.21845e-01
        3     2.06740e-01     1.00000e-07          -7.98789e-01
        4     7.27876e-03     1.00543e-07          -1.00543e+00
        5     1.01958e-02     1.00846e-07          -1.00846e+00
        6     2.27389e-03     1.01144e-07          -1.01144e+00
        7     1.44550e-03     1.01146e-07          -1.01146e+00
        8     1.91311e-03     1.01164e-07          -1.01164e+00
        9     6.60774e-04     1.01182e-07          -1.01182e+00
       10     1.16638e-03     1.01182e-07          -1.01182e+00
       11     1.26781e-03     1.01185e-07          -1.01185e+00
       12     4.43887e-04     1.01188e-07          -1.01188e+00
       13     3.72011e-03     1.01189e-07          -1.01189e+00
       14     5.41922e-04     1.01191e-07          -1.01191e+00
       15     1.24806e-04     1.01191e-07          -1.01191e+00
       16     3.43328e-04     1.01191e-07          -1.01191e+00
       17     2.57183e-04     1.01191e-07          -1.01191e+00
       18     4.46882e-06     1.01191e-07          -1.01191e+00
       19     1.87162e-05     1.01191e-07          -1.01191e+00
       20     6.12595e-06     1.01191e-07          -1.01191e+00
       21     1.29314e-06     1.01191e-07          -1.01191e+00
       22     1.09683e-05     1.01191e-07          -1.01191e+00
       23     7.59643e-07     1.01191e-07          -1.01191e+00
       24     1.36008e-06     1.01191e-07          -1.01191e+00
       25     3.09937e-06     1.01191e-07          -1.01191e+00
       26     2.78465e-07     1.01191e-07          -1.01191e+00
       27     1.39702e-06     1.01191e-07          -1.01191e+00
       28     2.16904e-06     1.01191e-07          -1.01191e+00
       29     3.43457e-08     1.01191e-07          -1.01191e+00
