    Step   Residual-2-norm     Threshold      Energy
        1     1.20106e+00     1.00000e-07           2.43615e-01
        2     1.48423e+00     1.00000e-07          -3.39871e-01
        3     6.36228e-01     1.28863e-07          -1.28863e+00
        4     2.65612e-01     1.73317e-07          -1.73317e+00
        5     2.89433e-01     1.85661e-07          -1.85661e+00
        6     2.12268e-01     1.91641e-07          -1.91641e+00
        7     3.80723e-01     1.95683e-07          -1.95683e+00
        8     3.85595e-01     2.12149e-07          -2.12149e+00
        9     1.96564e-01     2.27976e-07          -2.27976e+00
       10     9.26042e-02     2.30662e-07          -2.30662e+00
       11     3.09418e-02     2.31744e-07          -2.31744e+00
       12     3.03098e-02     2.32003e-07          -2.32003e+00
       13     2.26232e-02     2.32052e-07          -2.32052e+00
       14     7.38939e-03     2.32092e-07          -2.32092e+00
       15     4.42813e-03     2.32107e-07          -2.32107e+00
       16     2.41924e-03     2.32109e-07          -2.32109e+00
       17     6.92011e-04     2.32109e-07          -2.32109e+00
       18     7.02918e-04     2.32109e-07          -2.32109e+00
       19     5.59876e-04     2.32109e-07          -2.32109e+00
       20     2.16754e-04     2.32109e-07          -2.32109e+00
       21     1.01841e-04     2.32109e-07          -2.32109e+00
       22     5.94372e-05     2.32109e-07          -2.32109e+00
       23     1.96183e-05     2.32109e-07          -2.32109e+00
       24     1.50479e-05     2.32109e-07          -2.32109e+00
       25     1.00554e-05     2.32109e-07          -2.32109e+00
       26     6.04034e-06     2.32109e-07          -2.32109e+00
       27     3.02835e-06     2.32109e-07          -2.32109e+00
       28     6.46650e-07     2.32109e-07          -2.32109e+00
       29     4.95441e-07     2.32109e-07          -2.32109e+00
       30     3.32943e-07     2.32109e-07          -2.32109e+00
       31     1.87433e-07     2.32109e-07          -2.32109e+00
