    Step   Residual-2-norm     Threshold      Energy
        1     2.42414e+00     1.00000e-07           3.57346e-01
        2     2.29374e+00     1.00000e-07          -9.61921e-01
        3     1.24963e+00     2.89705e-07          -2.89705e+00
        4     4.16885e-01     3.62067e-07          -3.62067e+00
        5     3.38467e-01     3.76907e-07          -3.76907e+00
        6     3.87921e-01     3.85820e-07          -3.85820e+00
        7     1.20439e-01     3.92062e-07          -3.92062e+00
        8     2.29381e-02     3.93591e-07          -3.93591e+00
        9     3.29131e-03     3.93728e-07          -3.93728e+00
       10     2.96776e-03     3.93732e-07          -3.93732e+00
       11     3.07808e-03     3.93733e-07          -3.93733e+00
       12     1.43462e-03     3.93733e-07          -3.93733e+00
       13     1.52577e-03     3.93733e-07          -3.93733e+00
       14     3.32557e-03     3.93734e-07          -3.93734e+00
       15     2.61938e-02     3.93738e-07          -3.93738e+00
       16     2.88124e-02     3.93800e-07          -3.93800e+00
       17     1.00719e-02     3.93868e-07          -3.93868e+00
       18     6.00435e-03     3.93879e-07          -3.93879e+00
       19     4.53867e-03     3.93880e-07          -3.93880e+00
       20     2.27574e-03     3.93882e-07          -3.93882e+00
       21     6.98189e-04     3.93883e-07          -3.93883e+00
       22     1.46457e-04     3.93883e-07          -3.93883e+00
       23     3.51803e-05     3.93883e-07          -3.93883e+00
       24     7.82771e-05     3.93883e-07          -3.93883e+00
       25     1.97641e-04     3.93883e-07          -3.93883e+00
       26     4.79454e-04     3.93883e-07          -3.93883e+00
       27     3.10614e-04     3.93883e-07          -3.93883e+00
       28     3.00143e-04     3.93883e-07          -3.93883e+00
       29     2.69116e-04     3.93883e-07          -3.93883e+00
       30     8.63313e-05     3.93883e-07          -3.93883e+00
       31     1.68716e-05     3.93883e-07          -3.93883e+00
       32     7.06820e-06     3.93883e-07          -3.93883e+00
       33     1.55577e-06     3.93883e-07          -3.93883e+00
       34     4.14196e-07     3.93883e-07          -3.93883e+00
       35     1.14380e-06     3.93883e-07          -3.93883e+00
       36     2.30935e-06     3.93883e-07          -3.93883e+00
       37     2.49744e-06     3.93883e-07          -3.93883e+00
       38     4.70665e-06     3.93883e-07          -3.93883e+00
       39     7.82156e-06     3.93883e-07          -3.93883e+00
       40     5.52479e-06     3.93883e-07          -3.93883e+00
       41     1.14677e-06     3.93883e-07          -3.93883e+00
       42     2.37461e-07     3.93883e-07          -3.93883e+00
