    0    0    0    0 0.9169582430 0.0000000000
    0    0    0    1 0.0000000067 -0.0000000097
    0    1    0    0 0.0000000067 0.0000000097
    0    1    0    1 0.0830417570 0.0000000000
    1    0    1    0 0.1246817021 0.0000000000
    1    0    1    1 -0.0000000238 0.0000000205
    1    1    1    0 -0.0000000238 -0.0000000205
    1    1    1    1 0.8753182979 0.0000000000
    2    0    2    0 0.1246816919 0.0000000000
    2    0    2    1 -0.0000000417 -0.0000000479
    2    1    2    0 -0.0000000417 0.0000000479
    2    1    2    1 0.8753183081 0.0000000000
    3    0    3    0 0.1246816847 0.0000000000
    3    0    3    1 0.0000000148 0.0000000267
    3    1    3    0 0.0000000148 -0.0000000267
    3    1    3    1 0.8753183153 0.0000000000
