    Step   Residual-2-norm     Threshold      Energy
        1     1.02978e+00     1.00000e-07          -1.12776e-01
        2     9.36834e-01     1.00000e-07          -4.08233e-01
        3     4.81330e-01     1.00000e-07          -9.61775e-01
        4     3.01865e-01     1.31796e-07          -1.31796e+00
        5     3.33018e-01     1.47094e-07          -1.47094e+00
        6     1.75182e-01     1.54510e-07          -1.54510e+00
        7     1.30961e-01     1.57710e-07          -1.57710e+00
        8     1.51037e-01     1.60701e-07          -1.60701e+00
        9     9.78758e-02     1.62972e-07          -1.62972e+00
       10     2.96488e-02     1.63693e-07          -1.63693e+00
       11     3.55500e-02     1.63940e-07          -1.63940e+00
       12     4.14173e-02     1.64084e-07          -1.64084e+00
       13     1.64033e-02     1.64183e-07          -1.64183e+00
       14     1.41258e-02     1.64231e-07          -1.64231e+00
       15     1.53269e-02     1.64260e-07          -1.64260e+00
       16     9.82121e-03     1.64277e-07          -1.64277e+00
       17     8.03765e-03     1.64286e-07          -1.64286e+00
       18     2.51407e-03     1.64294e-07          -1.64294e+00
       19     1.11887e-03     1.64297e-07          -1.64297e+00
       20     3.16707e-04     1.64297e-07          -1.64297e+00
       21     4.21968e-04     1.64297e-07          -1.64297e+00
       22     4.00556e-04     1.64297e-07          -1.64297e+00
       23     1.30066e-04     1.64297e-07          -1.64297e+00
       24     9.30843e-05     1.64297e-07          -1.64297e+00
       25     7.15796e-05     1.64297e-07          -1.64297e+00
       26     3.10080e-05     1.64297e-07          -1.64297e+00
       27     5.10196e-05     1.64297e-07          -1.64297e+00
       28     4.80084e-05     1.64297e-07          -1.64297e+00
       29     1.80841e-05     1.64297e-07          -1.64297e+00
       30     5.24132e-06     1.64297e-07          -1.64297e+00
       31     6.22644e-06     1.64297e-07          -1.64297e+00
       32     4.14599e-06     1.64297e-07          -1.64297e+00
       33     1.93909e-06     1.64297e-07          -1.64297e+00
       34     1.72141e-06     1.64297e-07          -1.64297e+00
       35     7.40332e-07     1.64297e-07          -1.64297e+00
       36     3.73395e-07     1.64297e-07          -1.64297e+00
       37     3.86617e-07     1.64297e-07          -1.64297e+00
       38     3.86107e-07     1.64297e-07          -1.64297e+00
       39     7.38864e-08     1.64297e-07          -1.64297e+00
