    Step   Residual-2-norm     Threshold      Energy
        1     1.18567e+00     1.00000e-07          -4.51280e-02
        2     1.13130e+00     1.00000e-07          -4.68175e-01
        3     6.25788e-01     1.16348e-07          -1.16348e+00
        4     3.78127e-01     1.57562e-07          -1.57562e+00
        5     3.19977e-01     1.77515e-07          -1.77515e+00
        6     1.92878e-01     1.85177e-07          -1.85177e+00
        7     1.97482e-01     1.88541e-07          -1.88541e+00
        8     1.83764e-01     1.92943e-07          -1.92943e+00
        9     1.05389e-01     1.96412e-07          -1.96412e+00
       10     6.44178e-02     1.97341e-07          -1.97341e+00
       11     5.65863e-02     1.97814e-07          -1.97814e+00
       12     2.98871e-02     1.98196e-07          -1.98196e+00
       13     1.82715e-02     1.98317e-07          -1.98317e+00
       14     6.65645e-03     1.98342e-07          -1.98342e+00
       15     3.85242e-03     1.98353e-07          -1.98353e+00
       16     4.28060e-03     1.98355e-07          -1.98355e+00
       17     3.72292e-03     1.98356e-07          -1.98356e+00
       18     7.23048e-04     1.98357e-07          -1.98357e+00
       19     7.30921e-04     1.98358e-07          -1.98358e+00
       20     4.43008e-04     1.98358e-07          -1.98358e+00
       21     3.44790e-04     1.98358e-07          -1.98358e+00
       22     3.02660e-04     1.98358e-07          -1.98358e+00
       23     1.91966e-04     1.98358e-07          -1.98358e+00
       24     5.52080e-05     1.98358e-07          -1.98358e+00
       25     3.96067e-05     1.98358e-07          -1.98358e+00
       26     4.57965e-05     1.98358e-07          -1.98358e+00
       27     1.18120e-05     1.98358e-07          -1.98358e+00
       28     5.91268e-06     1.98358e-07          -1.98358e+00
       29     6.96659e-06     1.98358e-07          -1.98358e+00
       30     5.52252e-06     1.98358e-07          -1.98358e+00
       31     3.72961e-06     1.98358e-07          -1.98358e+00
       32     1.45208e-06     1.98358e-07          -1.98358e+00
       33     8.48205e-07     1.98358e-07          -1.98358e+00
       34     1.98030e-07     1.98358e-07          -1.98358e+00
