    0    0    0    0 0.9728241529 0.0000000000
    0    0    0    1 0.0000000131 0.0000000083
    0    1    0    0 0.0000000131 -0.0000000083
    0    1    0    1 0.0271758471 0.0000000000
    1    0    1    0 0.0577809980 0.0000000000
    1    0    1    1 0.0000000326 -0.0000000054
    1    1    1    0 0.0000000326 0.0000000054
    1    1    1    1 0.9422190020 0.0000000000
    2    0    2    0 0.0577809999 0.0000000000
    2    0    2    1 -0.0000000820 0.0000000778
    2    1    2    0 -0.0000000820 -0.0000000778
    2    1    2    1 0.9422190001 0.0000000000
    3    0    3    0 0.0577809981 0.0000000000
    3    0    3    1 -0.0000000078 -0.0000001169
    3    1    3    0 -0.0000000078 0.0000001169
    3    1    3    1 0.9422190019 0.0000000000
