    Step   Residual-2-norm     Threshold      Energy
        1     1.30157e+00     1.00000e-07           3.15331e-01
        2     1.59386e+00     1.00000e-07          -3.65977e-01
        3     7.03444e-01     1.42305e-07          -1.42305e+00
        4     3.01184e-01     1.89115e-07          -1.89115e+00
        5     3.19937e-01     2.03384e-07          -2.03384e+00
        6     2.81381e-01     2.10482e-07          -2.10482e+00
        7     5.88025e-01     2.17795e-07          -2.17795e+00
        8     4.08949e-01     2.36577e-07          -2.36577e+00
        9     2.01515e-01     2.52164e-07          -2.52164e+00
       10     9.34555e-02     2.55059e-07          -2.55059e+00
       11     4.41479e-02     2.56102e-07          -2.56102e+00
       12     4.29871e-02     2.56345e-07          -2.56345e+00
       13     2.18429e-02     2.56446e-07          -2.56446e+00
       14     1.08752e-02     2.56515e-07          -2.56515e+00
       15     6.02703e-03     2.56528e-07          -2.56528e+00
       16     2.39099e-03     2.56530e-07          -2.56530e+00
       17     1.57850e-03     2.56531e-07          -2.56531e+00
       18     1.56823e-03     2.56531e-07          -2.56531e+00
       19     6.95663e-04     2.56532e-07          -2.56532e+00
       20     3.52880e-04     2.56532e-07          -2.56532e+00
       21     2.13421e-04     2.56532e-07          -2.56532e+00
       22     8.13408e-05     2.56532e-07          -2.56532e+00
       23     5.39368e-05     2.56532e-07          -2.56532e+00
       24     5.21302e-05     2.56532e-07          -2.56532e+00
       25     2.52732e-05     2.56532e-07          -2.56532e+00
       26     1.23817e-05     2.56532e-07          -2.56532e+00
       27     6.19443e-06     2.56532e-07          -2.56532e+00
       28     2.21500e-06     2.56532e-07          -2.56532e+00
       29     1.94544e-06     2.56532e-07          -2.56532e+00
       30     1.39635e-06     2.56532e-07          -2.56532e+00
       31     7.82379e-07     2.56532e-07          -2.56532e+00
       32     2.48140e-07     2.56532e-07          -2.56532e+00
