    Step   Residual-2-norm     Threshold      Energy
        1     9.36478e-01     1.00000e-07          -1.66895e-01
        2     7.68936e-01     1.00000e-07          -3.85944e-01
        3     4.05039e-01     1.00000e-07          -8.52689e-01
        4     2.53826e-01     1.17718e-07          -1.17718e+00
        5     3.23707e-01     1.30292e-07          -1.30292e+00
        6     1.48992e-01     1.37021e-07          -1.37021e+00
        7     9.30907e-02     1.39835e-07          -1.39835e+00
        8     1.13406e-01     1.41853e-07          -1.41853e+00
        9     8.33266e-02     1.43179e-07          -1.43179e+00
       10     5.43946e-02     1.43712e-07          -1.43712e+00
       11     9.71627e-02     1.44645e-07          -1.44645e+00
       12     8.70565e-02     1.45626e-07          -1.45626e+00
       13     2.16972e-02     1.46090e-07          -1.46090e+00
       14     1.79432e-02     1.46293e-07          -1.46293e+00
       15     1.24841e-02     1.46333e-07          -1.46333e+00
       16     3.46870e-03     1.46345e-07          -1.46345e+00
       17     3.99376e-03     1.46349e-07          -1.46349e+00
       18     4.55321e-03     1.46351e-07          -1.46351e+00
       19     2.28556e-03     1.46352e-07          -1.46352e+00
       20     2.12938e-03     1.46353e-07          -1.46353e+00
       21     3.38148e-03     1.46354e-07          -1.46354e+00
       22     9.75869e-04     1.46354e-07          -1.46354e+00
       23     8.61913e-04     1.46355e-07          -1.46355e+00
       24     5.17566e-04     1.46355e-07          -1.46355e+00
       25     1.24620e-04     1.46355e-07          -1.46355e+00
       26     8.29148e-05     1.46355e-07          -1.46355e+00
       27     1.03368e-04     1.46355e-07          -1.46355e+00
       28     8.20720e-05     1.46355e-07          -1.46355e+00
       29     6.34235e-05     1.46355e-07          -1.46355e+00
       30     5.96553e-05     1.46355e-07          -1.46355e+00
       31     3.56197e-05     1.46355e-07          -1.46355e+00
       32     1.89061e-05     1.46355e-07          -1.46355e+00
       33     1.30439e-05     1.46355e-07          -1.46355e+00
       34     6.56110e-06     1.46355e-07          -1.46355e+00
       35     2.94153e-06     1.46355e-07          -1.46355e+00
       36     2.10071e-06     1.46355e-07          -1.46355e+00
       37     3.17064e-06     1.46355e-07          -1.46355e+00
       38     2.56548e-06     1.46355e-07          -1.46355e+00
       39     1.52921e-06     1.46355e-07          -1.46355e+00
       40     9.70554e-07     1.46355e-07          -1.46355e+00
       41     5.53842e-07     1.46355e-07          -1.46355e+00
       42     2.76324e-07     1.46355e-07          -1.46355e+00
       43     1.84819e-07     1.46355e-07          -1.46355e+00
       44     1.48765e-07     1.46355e-07          -1.46355e+00
       45     7.49301e-08     1.46355e-07          -1.46355e+00
