    Step   Residual-2-norm     Threshold      Energy
        1     1.20310e+00     1.00000e-07          -3.83631e-02
        2     1.14915e+00     1.00000e-07          -4.75402e-01
        3     6.42215e-01     1.18661e-07          -1.18661e+00
        4     3.83895e-01     1.60444e-07          -1.60444e+00
        5     3.16990e-01     1.80755e-07          -1.80755e+00
        6     1.94549e-01     1.88363e-07          -1.88363e+00
        7     2.03714e-01     1.91736e-07          -1.91736e+00
        8     1.85168e-01     1.96231e-07          -1.96231e+00
        9     1.06591e-01     1.99755e-07          -1.99755e+00
       10     6.97229e-02     2.00699e-07          -2.00699e+00
       11     6.01571e-02     2.01220e-07          -2.01220e+00
       12     3.08759e-02     2.01650e-07          -2.01650e+00
       13     1.93685e-02     2.01783e-07          -2.01783e+00
       14     6.85626e-03     2.01810e-07          -2.01810e+00
       15     4.39764e-03     2.01823e-07          -2.01823e+00
       16     5.06878e-03     2.01825e-07          -2.01825e+00
       17     3.99234e-03     2.01826e-07          -2.01826e+00
       18     7.77861e-04     2.01827e-07          -2.01827e+00
       19     8.95770e-04     2.01828e-07          -2.01828e+00
       20     5.70611e-04     2.01828e-07          -2.01828e+00
       21     4.32109e-04     2.01828e-07          -2.01828e+00
       22     3.34008e-04     2.01828e-07          -2.01828e+00
       23     1.87171e-04     2.01828e-07          -2.01828e+00
       24     6.18212e-05     2.01828e-07          -2.01828e+00
       25     5.18746e-05     2.01828e-07          -2.01828e+00
       26     4.78430e-05     2.01828e-07          -2.01828e+00
       27     1.21520e-05     2.01828e-07          -2.01828e+00
       28     7.84362e-06     2.01828e-07          -2.01828e+00
       29     9.68917e-06     2.01828e-07          -2.01828e+00
       30     7.16867e-06     2.01828e-07          -2.01828e+00
       31     4.49173e-06     2.01828e-07          -2.01828e+00
       32     1.34133e-06     2.01828e-07          -2.01828e+00
       33     7.87293e-07     2.01828e-07          -2.01828e+00
       34     2.54539e-07     2.01828e-07          -2.01828e+00
       35     3.00364e-07     2.01828e-07          -2.01828e+00
       36     2.05697e-07     2.01828e-07          -2.01828e+00
       37     1.40646e-07     2.01828e-07          -2.01828e+00
