    Step   Residual-2-norm     Threshold      Energy
        1     1.15171e+00     1.00000e-07          -5.86577e-02
        2     1.09480e+00     1.00000e-07          -4.54227e-01
        3     5.93803e-01     1.11862e-07          -1.11862e+00
        4     3.65449e-01     1.51932e-07          -1.51932e+00
        5     3.25575e-01     1.71101e-07          -1.71101e+00
        6     1.89921e-01     1.78846e-07          -1.78846e+00
        7     1.85030e-01     1.82201e-07          -1.82201e+00
        8     1.80151e-01     1.86400e-07          -1.86400e+00
        9     1.03421e-01     1.89727e-07          -1.89727e+00
       10     5.46903e-02     1.90628e-07          -1.90628e+00
       11     4.96693e-02     1.91017e-07          -1.91017e+00
       12     2.81957e-02     1.91312e-07          -1.91312e+00
       13     1.59136e-02     1.91412e-07          -1.91412e+00
       14     6.25958e-03     1.91433e-07          -1.91433e+00
       15     2.95121e-03     1.91443e-07          -1.91443e+00
       16     2.65529e-03     1.91444e-07          -1.91444e+00
       17     2.62487e-03     1.91445e-07          -1.91445e+00
       18     6.88422e-04     1.91445e-07          -1.91445e+00
       19     5.36006e-04     1.91446e-07          -1.91446e+00
       20     2.49347e-04     1.91446e-07          -1.91446e+00
       21     1.66380e-04     1.91446e-07          -1.91446e+00
       22     1.60449e-04     1.91446e-07          -1.91446e+00
       23     1.54458e-04     1.91446e-07          -1.91446e+00
       24     4.73517e-05     1.91446e-07          -1.91446e+00
       25     2.19491e-05     1.91446e-07          -1.91446e+00
       26     3.00916e-05     1.91446e-07          -1.91446e+00
       27     1.19933e-05     1.91446e-07          -1.91446e+00
       28     4.10141e-06     1.91446e-07          -1.91446e+00
       29     3.49469e-06     1.91446e-07          -1.91446e+00
       30     2.49974e-06     1.91446e-07          -1.91446e+00
       31     1.67975e-06     1.91446e-07          -1.91446e+00
       32     1.48818e-06     1.91446e-07          -1.91446e+00
       33     1.02034e-06     1.91446e-07          -1.91446e+00
       34     1.70535e-07     1.91446e-07          -1.91446e+00
