    Step   Residual-2-norm     Threshold      Energy
        1     9.85597e-01     1.00000e-07           5.11663e-02
        2     1.16922e+00     1.00000e-07          -2.96581e-01
        3     4.74543e-01     1.00717e-07          -1.00717e+00
        4     1.90683e-01     1.40854e-07          -1.40854e+00
        5     1.81488e-01     1.47778e-07          -1.47778e+00
        6     7.58323e-02     1.51334e-07          -1.51334e+00
        7     5.14307e-02     1.52028e-07          -1.52028e+00
        8     1.88552e-01     1.53627e-07          -1.53627e+00
        9     2.85648e-01     1.57380e-07          -1.57380e+00
       10     1.52379e-01     1.61358e-07          -1.61358e+00
       11     5.62439e-02     1.63806e-07          -1.63806e+00
       12     4.44508e-02     1.64717e-07          -1.64717e+00
       13     2.78014e-02     1.64851e-07          -1.64851e+00
       14     2.49719e-02     1.64949e-07          -1.64949e+00
       15     3.53291e-02     1.65019e-07          -1.65019e+00
       16     1.76143e-02     1.65090e-07          -1.65090e+00
       17     1.42250e-02     1.65147e-07          -1.65147e+00
       18     8.94656e-03     1.65166e-07          -1.65166e+00
       19     3.26592e-03     1.65173e-07          -1.65173e+00
       20     3.41983e-03     1.65176e-07          -1.65176e+00
       21     1.97994e-03     1.65177e-07          -1.65177e+00
       22     2.34801e-03     1.65177e-07          -1.65177e+00
       23     2.79743e-03     1.65178e-07          -1.65178e+00
       24     9.38163e-04     1.65178e-07          -1.65178e+00
       25     6.37778e-04     1.65178e-07          -1.65178e+00
       26     2.29206e-04     1.65178e-07          -1.65178e+00
       27     2.14640e-04     1.65178e-07          -1.65178e+00
       28     2.69241e-04     1.65178e-07          -1.65178e+00
       29     1.92375e-04     1.65178e-07          -1.65178e+00
       30     1.40131e-04     1.65178e-07          -1.65178e+00
       31     7.77774e-05     1.65178e-07          -1.65178e+00
       32     3.95845e-05     1.65178e-07          -1.65178e+00
       33     3.15107e-05     1.65178e-07          -1.65178e+00
       34     1.74485e-05     1.65178e-07          -1.65178e+00
       35     1.77566e-05     1.65178e-07          -1.65178e+00
       36     2.13181e-05     1.65178e-07          -1.65178e+00
       37     1.30556e-05     1.65178e-07          -1.65178e+00
       38     6.68681e-06     1.65178e-07          -1.65178e+00
       39     4.26839e-06     1.65178e-07          -1.65178e+00
       40     1.90868e-06     1.65178e-07          -1.65178e+00
       41     1.81434e-06     1.65178e-07          -1.65178e+00
       42     1.88315e-06     1.65178e-07          -1.65178e+00
       43     1.34211e-06     1.65178e-07          -1.65178e+00
       44     1.38675e-06     1.65178e-07          -1.65178e+00
       45     4.46780e-07     1.65178e-07          -1.65178e+00
       46     2.69021e-07     1.65178e-07          -1.65178e+00
       47     2.26063e-07     1.65178e-07          -1.65178e+00
       48     1.33433e-07     1.65178e-07          -1.65178e+00
