    0    0    0    0 0.9650924636 0.0000000000
    0    0    0    1 -0.0000000196 0.0000000173
    0    1    0    0 -0.0000000196 -0.0000000173
    0    1    0    1 0.0349075364 0.0000000000
    1    0    1    0 0.0690395750 0.0000000000
    1    0    1    1 -0.0000000767 0.0000000171
    1    1    1    0 -0.0000000767 -0.0000000171
    1    1    1    1 0.9309604250 0.0000000000
    2    0    2    0 0.0690395716 0.0000000000
    2    0    2    1 0.0000000553 -0.0000001862
    2    1    2    0 0.0000000553 0.0000001862
    2    1    2    1 0.9309604284 0.0000000000
    3    0    3    0 0.0690395748 0.0000000000
    3    0    3    1 0.0000000136 0.0000001681
    3    1    3    0 0.0000000136 -0.0000001681
    3    1    3    1 0.9309604252 0.0000000000
