    Step   Residual-2-norm     Threshold      Energy
        1     9.75854e-01     1.00000e-07           3.92141e-02
        2     1.14216e+00     1.00000e-07          -2.95376e-01
        3     4.64359e-01     1.00000e-07          -9.90368e-01
        4     1.85501e-01     1.38719e-07          -1.38719e+00
        5     1.77882e-01     1.45364e-07          -1.45364e+00
        6     7.31683e-02     1.48830e-07          -1.48830e+00
        7     4.81894e-02     1.49495e-07          -1.49495e+00
        8     1.44535e-01     1.50615e-07          -1.50615e+00
        9     2.89179e-01     1.53468e-07          -1.53468e+00
       10     1.60906e-01     1.57141e-07          -1.57141e+00
       11     6.92001e-02     1.59828e-07          -1.59828e+00
       12     5.24500e-02     1.60888e-07          -1.60888e+00
       13     2.81262e-02     1.61082e-07          -1.61082e+00
       14     2.89193e-02     1.61204e-07          -1.61204e+00
       15     3.47819e-02     1.61276e-07          -1.61276e+00
       16     2.17247e-02     1.61363e-07          -1.61363e+00
       17     2.33757e-02     1.61442e-07          -1.61442e+00
       18     1.01901e-02     1.61477e-07          -1.61477e+00
       19     5.61096e-03     1.61492e-07          -1.61492e+00
       20     4.65088e-03     1.61497e-07          -1.61497e+00
       21     2.30163e-03     1.61499e-07          -1.61499e+00
       22     3.73045e-03     1.61500e-07          -1.61500e+00
       23     2.91205e-03     1.61501e-07          -1.61501e+00
       24     1.96366e-03     1.61501e-07          -1.61501e+00
       25     1.63873e-03     1.61502e-07          -1.61502e+00
       26     4.18741e-04     1.61502e-07          -1.61502e+00
       27     4.43358e-04     1.61502e-07          -1.61502e+00
       28     2.68692e-04     1.61502e-07          -1.61502e+00
       29     3.60418e-04     1.61502e-07          -1.61502e+00
       30     3.59663e-04     1.61502e-07          -1.61502e+00
       31     1.84329e-04     1.61502e-07          -1.61502e+00
       32     1.13406e-04     1.61502e-07          -1.61502e+00
       33     7.44792e-05     1.61502e-07          -1.61502e+00
       34     3.65020e-05     1.61502e-07          -1.61502e+00
       35     4.20325e-05     1.61502e-07          -1.61502e+00
       36     2.68259e-05     1.61502e-07          -1.61502e+00
       37     3.43976e-05     1.61502e-07          -1.61502e+00
       38     2.83447e-05     1.61502e-07          -1.61502e+00
       39     1.32330e-05     1.61502e-07          -1.61502e+00
       40     8.65016e-06     1.61502e-07          -1.61502e+00
       41     3.41503e-06     1.61502e-07          -1.61502e+00
       42     3.42686e-06     1.61502e-07          -1.61502e+00
       43     3.81977e-06     1.61502e-07          -1.61502e+00
       44     3.32748e-06     1.61502e-07          -1.61502e+00
       45     2.49389e-06     1.61502e-07          -1.61502e+00
       46     1.24856e-06     1.61502e-07          -1.61502e+00
       47     6.61986e-07     1.61502e-07          -1.61502e+00
       48     5.41384e-07     1.61502e-07          -1.61502e+00
       49     3.51875e-07     1.61502e-07          -1.61502e+00
       50     3.56240e-07     1.61502e-07          -1.61502e+00
       51     3.84344e-07     1.61502e-07          -1.61502e+00
       52     2.43616e-07     1.61502e-07          -1.61502e+00
       53     2.07584e-07     1.61502e-07          -1.61502e+00
       54     8.80167e-08     1.61502e-07          -1.61502e+00
