    0    0    0    0 0.9217246006 0.0000000000
    0    0    0    1 -0.0000000185 -0.0000000060
    0    1    0    0 -0.0000000185 0.0000000060
    0    1    0    1 0.0782753994 0.0000000000
    1    0    1    0 0.1051172834 0.0000000000
    1    0    1    1 -0.0000000156 -0.0000000494
    1    1    1    0 -0.0000000156 0.0000000494
    1    1    1    1 0.8948827166 0.0000000000
    2    0    2    0 0.1051172898 0.0000000000
    2    0    2    1 0.0000000129 0.0000001417
    2    1    2    0 0.0000000129 -0.0000001417
    2    1    2    1 0.8948827102 0.0000000000
    3    0    3    0 0.1051173014 0.0000000000
    3    0    3    1 -0.0000001148 -0.0000000793
    3    1    3    0 -0.0000001148 0.0000000793
    3    1    3    1 0.8948826986 0.0000000000
