    Step   Residual-2-norm     Threshold      Energy
        1     8.69775e-01     1.00000e-07          -2.48072e-01
        2     5.79647e-01     1.00000e-07          -4.09398e-01
        3     3.67057e-01     1.00000e-07          -7.94439e-01
        4     2.99039e-01     1.11792e-07          -1.11792e+00
        5     3.45913e-01     1.28198e-07          -1.28198e+00
        6     1.10295e-01     1.36425e-07          -1.36425e+00
        7     6.18081e-02     1.39329e-07          -1.39329e+00
        8     2.93290e-02     1.40573e-07          -1.40573e+00
        9     8.75111e-03     1.40722e-07          -1.40722e+00
       10     4.39863e-03     1.40739e-07          -1.40739e+00
       11     2.88125e-03     1.40745e-07          -1.40745e+00
       12     8.30571e-04     1.40746e-07          -1.40746e+00
       13     4.70845e-04     1.40746e-07          -1.40746e+00
       14     2.00442e-04     1.40746e-07          -1.40746e+00
       15     9.28007e-05     1.40746e-07          -1.40746e+00
       16     4.79677e-05     1.40746e-07          -1.40746e+00
       17     2.13318e-05     1.40746e-07          -1.40746e+00
       18     8.00589e-06     1.40746e-07          -1.40746e+00
       19     3.74798e-06     1.40746e-07          -1.40746e+00
       20     1.46182e-06     1.40746e-07          -1.40746e+00
       21     1.00891e-06     1.40746e-07          -1.40746e+00
       22     3.57838e-07     1.40746e-07          -1.40746e+00
       23     1.27282e-07     1.40746e-07          -1.40746e+00
