    0    0    0    0 0.9862412503 0.0000000000
    0    0    0    1 0.0000000138 -0.0000000046
    0    1    0    0 0.0000000138 0.0000000046
    0    1    0    1 0.0137587497 0.0000000000
    1    0    1    0 0.4999999877 0.0000000000
    1    0    1    1 0.0000000109 -0.0000035300
    1    1    1    0 0.0000000109 0.0000035300
    1    1    1    1 0.5000000123 0.0000000000
    2    0    2    0 0.4999999877 0.0000000000
    2    0    2    1 0.0000000109 0.0000035300
    2    1    2    0 0.0000000109 -0.0000035300
    2    1    2    1 0.5000000123 0.0000000000
    3    0    3    0 0.0137587497 0.0000000000
    3    0    3    1 0.0000000157 0.0000000122
    3    1    3    0 0.0000000157 -0.0000000122
    3    1    3    1 0.9862412503 0.0000000000
