    0    0    0    0 0.9520599421 0.0000000000
    0    0    0    1 -0.0000000156 0.0000000063
    0    1    0    0 -0.0000000156 -0.0000000063
    0    1    0    1 0.0479400579 0.0000000000
    1    0    1    0 0.0732702135 0.0000000000
    1    0    1    1 0.0000000313 -0.0000000519
    1    1    1    0 0.0000000313 0.0000000519
    1    1    1    1 0.9267297865 0.0000000000
    2    0    2    0 0.0732702192 0.0000000000
    2    0    2    1 -0.0000000455 0.0000002082
    2    1    2    0 -0.0000000455 -0.0000002082
    2    1    2    1 0.9267297808 0.0000000000
    3    0    3    0 0.0732702326 0.0000000000
    3    0    3    1 -0.0000000841 -0.0000001794
    3    1    3    0 -0.0000000841 0.0000001794
    3    1    3    1 0.9267297674 0.0000000000
