    0    0    0    0 0.9711876570 0.0000000000
    0    0    0    1 -0.0000000004 0.0000000031
    0    1    0    0 -0.0000000004 -0.0000000031
    0    1    0    1 0.0288123430 0.0000000000
    1    0    1    0 0.0602714081 0.0000000000
    1    0    1    1 0.0000000259 -0.0000000001
    1    1    1    0 0.0000000259 0.0000000001
    1    1    1    1 0.9397285919 0.0000000000
    2    0    2    0 0.0602714074 0.0000000000
    2    0    2    1 -0.0000000398 0.0000000583
    2    1    2    0 -0.0000000398 -0.0000000583
    2    1    2    1 0.9397285926 0.0000000000
    3    0    3    0 0.0602714085 0.0000000000
    3    0    3    1 0.0000000007 -0.0000000679
    3    1    3    0 0.0000000007 0.0000000679
    3    1    3    1 0.9397285915 0.0000000000
