    Step   Residual-2-norm     Threshold      Energy
        1     9.18699e-01     1.00000e-07          -3.12968e-02
        2     9.41563e-01     1.00000e-07          -2.86325e-01
        3     3.86963e-01     1.00000e-07          -8.69359e-01
        4     1.21486e-01     1.21794e-07          -1.21794e+00
        5     2.30899e-01     1.26775e-07          -1.26775e+00
        6     9.37771e-02     1.30541e-07          -1.30541e+00
        7     1.02083e-01     1.31927e-07          -1.31927e+00
        8     1.58970e-01     1.37707e-07          -1.37707e+00
        9     6.73692e-02     1.43266e-07          -1.43266e+00
       10     4.00718e-02     1.43791e-07          -1.43791e+00
       11     9.96077e-03     1.44120e-07          -1.44120e+00
       12     7.46820e-03     1.44249e-07          -1.44249e+00
       13     5.25774e-03     1.44252e-07          -1.44252e+00
       14     2.91670e-03     1.44258e-07          -1.44258e+00
       15     1.54962e-03     1.44263e-07          -1.44263e+00
       16     1.30183e-03     1.44263e-07          -1.44263e+00
       17     4.64746e-04     1.44263e-07          -1.44263e+00
       18     8.01437e-05     1.44263e-07          -1.44263e+00
       19     1.23029e-04     1.44263e-07          -1.44263e+00
       20     8.12274e-05     1.44263e-07          -1.44263e+00
       21     2.61086e-05     1.44263e-07          -1.44263e+00
       22     3.29272e-05     1.44263e-07          -1.44263e+00
       23     1.06878e-05     1.44263e-07          -1.44263e+00
       24     1.29461e-06     1.44263e-07          -1.44263e+00
       25     1.82625e-06     1.44263e-07          -1.44263e+00
       26     1.39658e-06     1.44263e-07          -1.44263e+00
       27     5.25853e-07     1.44263e-07          -1.44263e+00
       28     3.23171e-07     1.44263e-07          -1.44263e+00
       29     1.75517e-07     1.44263e-07          -1.44263e+00
       30     3.13820e-08     1.44263e-07          -1.44263e+00
