    Step   Residual-2-norm     Threshold      Energy
        1     9.71714e-01     1.00000e-07           4.04192e-02
        2     1.10464e+00     1.00000e-07          -2.82342e-01
        3     4.53640e-01     1.00000e-07          -9.51621e-01
        4     1.62222e-01     1.33413e-07          -1.33413e+00
        5     2.58596e-01     1.40259e-07          -1.40259e+00
        6     1.21116e-01     1.44621e-07          -1.44621e+00
        7     1.33064e-01     1.46489e-07          -1.46489e+00
        8     2.32758e-01     1.55273e-07          -1.55273e+00
        9     1.07351e-01     1.64005e-07          -1.64005e+00
       10     5.32631e-02     1.65065e-07          -1.65065e+00
       11     1.43648e-02     1.65596e-07          -1.65596e+00
       12     9.94793e-03     1.65770e-07          -1.65770e+00
       13     7.39446e-03     1.65777e-07          -1.65777e+00
       14     3.96931e-03     1.65785e-07          -1.65785e+00
       15     1.30922e-03     1.65791e-07          -1.65791e+00
       16     1.17916e-03     1.65791e-07          -1.65791e+00
       17     2.84001e-04     1.65792e-07          -1.65792e+00
       18     9.07657e-05     1.65792e-07          -1.65792e+00
       19     1.26649e-04     1.65792e-07          -1.65792e+00
       20     9.70997e-05     1.65792e-07          -1.65792e+00
       21     2.02551e-05     1.65792e-07          -1.65792e+00
       22     1.59142e-05     1.65792e-07          -1.65792e+00
       23     1.04464e-05     1.65792e-07          -1.65792e+00
       24     1.18618e-06     1.65792e-07          -1.65792e+00
       25     1.24537e-06     1.65792e-07          -1.65792e+00
       26     1.12736e-06     1.65792e-07          -1.65792e+00
       27     3.49467e-07     1.65792e-07          -1.65792e+00
       28     1.94845e-07     1.65792e-07          -1.65792e+00
       29     5.18000e-08     1.65792e-07          -1.65792e+00
