    0    0    0    0 0.9338961615 0.0000000000
    0    0    0    1 0.0000000015 -0.0000000034
    0    1    0    0 0.0000000015 0.0000000034
    0    1    0    1 0.0661038385 0.0000000000
    1    0    1    0 0.1067251712 0.0000000000
    1    0    1    1 -0.0000000136 0.0000000149
    1    1    1    0 -0.0000000136 -0.0000000149
    1    1    1    1 0.8932748288 0.0000000000
    2    0    2    0 0.1067251680 0.0000000000
    2    0    2    1 -0.0000000187 -0.0000000407
    2    1    2    0 -0.0000000187 0.0000000407
    2    1    2    1 0.8932748320 0.0000000000
    3    0    3    0 0.1067251660 0.0000000000
    3    0    3    1 0.0000000133 0.0000000243
    3    1    3    0 0.0000000133 -0.0000000243
    3    1    3    1 0.8932748340 0.0000000000
