    Step   Residual-2-norm     Threshold      Energy
        1     9.60361e-01     1.00000e-07           2.70340e-02
        2     1.06966e+00     1.00000e-07          -2.80473e-01
        3     4.40372e-01     1.00000e-07          -9.29585e-01
        4     1.50878e-01     1.30441e-07          -1.30441e+00
        5     2.71449e-01     1.36930e-07          -1.36930e+00
        6     1.29652e-01     1.41369e-07          -1.41369e+00
        7     1.45053e-01     1.43557e-07          -1.43557e+00
        8     2.44174e-01     1.51925e-07          -1.51925e+00
        9     1.08645e-01     1.60151e-07          -1.60151e+00
       10     5.82408e-02     1.61341e-07          -1.61341e+00
       11     1.71266e-02     1.61958e-07          -1.61958e+00
       12     1.29251e-02     1.62167e-07          -1.62167e+00
       13     9.99717e-03     1.62179e-07          -1.62179e+00
       14     4.20587e-03     1.62193e-07          -1.62193e+00
       15     2.69918e-03     1.62202e-07          -1.62202e+00
       16     1.78112e-03     1.62203e-07          -1.62203e+00
       17     3.46152e-04     1.62203e-07          -1.62203e+00
       18     1.99690e-04     1.62204e-07          -1.62204e+00
       19     2.57288e-04     1.62204e-07          -1.62204e+00
       20     1.22390e-04     1.62204e-07          -1.62204e+00
       21     5.34491e-05     1.62204e-07          -1.62204e+00
       22     5.61020e-05     1.62204e-07          -1.62204e+00
       23     1.74102e-05     1.62204e-07          -1.62204e+00
       24     3.56582e-06     1.62204e-07          -1.62204e+00
       25     4.36406e-06     1.62204e-07          -1.62204e+00
       26     2.67481e-06     1.62204e-07          -1.62204e+00
       27     1.39451e-06     1.62204e-07          -1.62204e+00
       28     4.52610e-07     1.62204e-07          -1.62204e+00
       29     2.02466e-07     1.62204e-07          -1.62204e+00
       30     9.16247e-08     1.62204e-07          -1.62204e+00
