    0    0    0    0 0.9598972243 0.0000000000
    0    0    0    1 -0.0000000144 0.0000000057
    0    1    0    0 -0.0000000144 -0.0000000057
    0    1    0    1 0.0401027757 0.0000000000
    1    0    1    0 0.0642917143 0.0000000000
    1    0    1    1 0.0000001237 -0.0000000374
    1    1    1    0 0.0000001237 0.0000000374
    1    1    1    1 0.9357082857 0.0000000000
    2    0    2    0 0.0642917139 0.0000000000
    2    0    2    1 -0.0000000953 0.0000003344
    2    1    2    0 -0.0000000953 -0.0000003344
    2    1    2    1 0.9357082861 0.0000000000
    3    0    3    0 0.0642917191 0.0000000000
    3    0    3    1 -0.0000000390 -0.0000003011
    3    1    3    0 -0.0000000390 0.0000003011
    3    1    3    1 0.9357082809 0.0000000000
