    Step   Residual-2-norm     Threshold      Energy
        1     1.17884e+00     1.00000e-07           2.30456e-01
        2     1.51103e+00     1.00000e-07          -3.52101e-01
        3     6.23205e-01     1.31421e-07          -1.31421e+00
        4     2.65209e-01     1.76341e-07          -1.76341e+00
        5     2.16999e-01     1.87227e-07          -1.87227e+00
        6     1.27776e-01     1.91916e-07          -1.91916e+00
        7     1.61957e-01     1.93264e-07          -1.93264e+00
        8     3.23100e-01     2.06499e-07          -2.06499e+00
        9     1.71635e-01     2.20577e-07          -2.20577e+00
       10     6.62618e-02     2.22508e-07          -2.22508e+00
       11     1.86049e-02     2.23173e-07          -2.23173e+00
       12     6.90082e-03     2.23336e-07          -2.23336e+00
       13     7.45862e-03     2.23344e-07          -2.23344e+00
       14     6.15168e-03     2.23348e-07          -2.23348e+00
       15     1.34028e-03     2.23350e-07          -2.23350e+00
       16     5.68345e-04     2.23352e-07          -2.23352e+00
       17     4.00472e-04     2.23352e-07          -2.23352e+00
       18     1.01053e-04     2.23352e-07          -2.23352e+00
       19     2.80049e-05     2.23352e-07          -2.23352e+00
       20     2.91188e-05     2.23352e-07          -2.23352e+00
       21     1.17478e-05     2.23352e-07          -2.23352e+00
       22     5.36448e-06     2.23352e-07          -2.23352e+00
       23     8.80136e-07     2.23352e-07          -2.23352e+00
       24     4.04822e-07     2.23352e-07          -2.23352e+00
       25     1.90424e-07     2.23352e-07          -2.23352e+00
